PO_ID,PO_Line_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Quantity,Received_Quantity,Planned_Unit_Cost,Actual_Unit_Cost,PO_Status
PO002704,PO002704-L2,S006,P0079,2023-12-12,2023-12-25,2023-12-24,166,139,912.9,903.84,Completed
PO002704,PO002704-L3,S006,P0077,2023-12-12,2023-12-25,2023-12-24,1135,910,179.6,175.98,Completed
PO002705,PO002705-L1,S006,P0079,2023-12-14,2023-12-19,2023-12-25,581,448,937.92,989.28,Completed
PO002705,PO002705-L2,S006,P0136,2023-12-14,2023-12-19,2023-12-25,1196,875,1751.38,1655.72,Completed
PO002705,PO002705-L3,S006,P0016,2023-12-14,2023-12-19,2023-12-25,297,220,557.03,621.04,Completed
PO002705,PO002705-L4,S006,P0077,2023-12-14,2023-12-19,2023-12-25,616,443,181.55,180.29,Completed
PO002705,PO002705-L5,S006,P0198,2023-12-14,2023-12-19,2023-12-25,167,122,961.61,968.41,Completed
PO002705,PO002705-L6,S006,P0157,2023-12-14,2023-12-19,2023-12-25,1380,1012,5314.74,5181.35,Completed
PO002705,PO002705-L7,S006,P0069,2023-12-14,2023-12-19,2023-12-25,598,470,20426.13,21381.45,Completed
PO002706,PO002706-L1,S006,P0069,2023-12-18,2023-12-30,2024-01-15,1050,1000,20681.29,20938.73,Completed
PO002706,PO002706-L2,S006,P0016,2023-12-18,2023-12-30,2024-01-15,862,658,556.09,563.14,Completed
PO002706,PO002706-L3,S006,P0079,2023-12-18,2023-12-30,2024-01-15,515,463,925.48,939.91,Completed
PO002706,PO002706-L4,S006,P0179,2023-12-18,2023-12-30,2024-01-15,1154,1034,2660.57,2624.49,Completed
PO002706,PO002706-L5,S006,P0157,2023-12-18,2023-12-30,2024-01-15,521,439,5365.31,5632.79,Completed
PO002706,PO002706-L6,S006,P0136,2023-12-18,2023-12-30,2024-01-15,492,411,1810.37,1850.81,Completed
PO002706,PO002706-L7,S006,P0165,2023-12-18,2023-12-30,2024-01-15,1413,1354,10907.77,11205.28,Completed
PO002707,PO002707-L1,S006,P0136,2023-12-22,2023-12-30,2024-01-17,762,623,1819.07,1729.49,Completed
PO002707,PO002707-L2,S006,P0167,2023-12-22,2023-12-30,2024-01-17,1015,825,1583.27,1599.89,Completed
PO002707,PO002707-L3,S006,P0037,2023-12-22,2023-12-30,2024-01-17,1276,995,884.34,970.97,Completed
PO002707,PO002707-L4,S006,P0179,2023-12-22,2023-12-30,2024-01-17,875,799,2526.08,2496.96,Completed
PO002707,PO002707-L5,S006,P0079,2023-12-22,2023-12-30,2024-01-17,1171,1051,910.72,917.25,Completed
PO002708,PO002708-L1,S006,P0165,2023-12-24,2024-01-03,2024-02-10,318,267,11183.1,10419.72,Completed
PO002708,PO002708-L2,S006,P0167,2023-12-24,2024-01-03,2024-02-10,648,536,1601.33,1571.09,Completed
PO002708,PO002708-L3,S006,P0037,2023-12-24,2024-01-03,2024-02-10,1387,1128,870.68,859.58,Completed
PO002708,PO002708-L4,S006,P0016,2023-12-24,2024-01-03,2024-02-10,1190,916,552.05,523.85,Completed
PO002708,PO002708-L5,S006,P0198,2023-12-24,2024-01-03,2024-02-10,726,546,939.69,1150.39,Completed
PO002708,PO002708-L6,S006,P0069,2023-12-24,2024-01-03,2024-02-10,718,588,20576.34,19605.48,Completed
PO002708,PO002708-L7,S006,P0077,2023-12-24,2024-01-03,2024-02-10,1477,1239,178.66,182.38,Completed
PO002709,PO002709-L1,S006,P0136,2023-12-27,2024-01-06,2024-01-24,1349,1195,1787.63,1765.53,Completed
PO002709,PO002709-L2,S006,P0069,2023-12-27,2024-01-06,2024-01-24,652,564,20555.92,21205.53,Completed
PO002709,PO002709-L3,S006,P0077,2023-12-27,2024-01-06,2024-01-24,1055,1018,181.96,179.73,Completed
PO002709,PO002709-L4,S006,P0037,2023-12-27,2024-01-06,2024-01-24,893,725,846.25,842.45,Completed
PO002709,PO002709-L5,S006,P0179,2023-12-27,2024-01-06,2024-01-24,844,760,2638.6,2737.15,Completed
PO002709,PO002709-L6,S006,P0157,2023-12-27,2024-01-06,2024-01-24,139,117,5386.87,5513.18,Completed
PO002709,PO002709-L7,S006,P0079,2023-12-27,2024-01-06,2024-01-24,654,523,942.64,1017.38,Completed
PO002710,PO002710-L1,S006,P0077,2023-12-29,2024-01-06,2024-01-07,608,536,173.94,177.15,Completed
PO002711,PO002711-L1,S006,P0037,2023-12-31,2024-01-06,2024-01-21,944,857,861.36,1097.99,Completed
PO002711,PO002711-L2,S006,P0016,2023-12-31,2024-01-06,2024-01-21,348,251,531.01,527.1,Completed
PO002711,PO002711-L3,S006,P0136,2023-12-31,2024-01-06,2024-01-21,95,73,1752.84,1685.97,Completed
PO002711,PO002711-L4,S006,P0157,2023-12-31,2024-01-06,2024-01-21,490,415,5569.19,5616.55,Completed
PO002711,PO002711-L5,S006,P0077,2023-12-31,2024-01-06,2024-01-21,415,352,176.58,182.2,Completed
PO002711,PO002711-L6,S006,P0079,2023-12-31,2024-01-06,2024-01-21,140,111,928.28,914.57,Completed
PO002711,PO002711-L7,S006,P0069,2023-12-31,2024-01-06,2024-01-21,241,202,20737.28,20355.68,Completed
PO002712,PO002712-L1,S006,P0079,2024-01-03,2024-01-15,2024-01-16,1151,1085,916.11,899.33,Completed
PO002713,PO002713-L1,S006,P0167,2024-01-06,2024-01-19,,1280,0,1579.88,,Cancelled
PO002713,PO002713-L2,S006,P0077,2024-01-06,2024-01-19,,1067,0,173.06,,Cancelled
PO002713,PO002713-L3,S006,P0198,2024-01-06,2024-01-19,,215,0,954.39,,Cancelled
PO002714,PO002714-L1,S006,P0077,2024-01-09,2024-01-17,2024-02-06,1084,873,179.46,185.53,Completed
PO002714,PO002714-L2,S006,P0079,2024-01-09,2024-01-17,2024-02-06,51,40,927.49,1074.9,Completed
PO002714,PO002714-L3,S006,P0069,2024-01-09,2024-01-17,2024-02-06,1016,924,21353.4,20142.06,Completed
PO002714,PO002714-L4,S006,P0167,2024-01-09,2024-01-17,2024-02-06,916,727,1551.39,1544.29,Completed
PO002714,PO002714-L5,S006,P0165,2024-01-09,2024-01-17,2024-02-06,890,685,10833.28,11103.26,Completed
PO002714,PO002714-L6,S006,P0037,2024-01-09,2024-01-17,2024-02-06,1265,1185,892.87,902.94,Completed
PO002715,PO002715-L1,S006,P0069,2024-01-12,2024-01-22,2024-02-03,879,728,21581.06,22566.92,Completed
PO002716,PO002716-L1,S006,P0198,2024-01-14,2024-01-19,2024-01-22,1232,1235,954.04,952.62,Completed
PO002716,PO002716-L2,S006,P0157,2024-01-14,2024-01-19,2024-01-22,405,341,5447.78,5467.72,Completed
PO002717,PO002717-L1,S006,P0136,2024-01-17,2024-01-27,2024-01-28,468,370,1733.5,1624.71,Completed
PO002718,PO002718-L1,S006,P0077,2024-01-21,2024-01-31,2024-02-01,648,573,178.79,177.95,Completed
PO002718,PO002718-L2,S006,P0157,2024-01-21,2024-01-31,2024-02-01,603,538,5292.23,4745.19,Completed
PO002718,PO002718-L3,S006,P0069,2024-01-21,2024-01-31,2024-02-01,95,80,21056.15,21667.73,Completed
PO002718,PO002718-L4,S006,P0079,2024-01-21,2024-01-31,2024-02-01,812,593,909.92,924.64,Completed
PO002718,PO002718-L5,S006,P0165,2024-01-21,2024-01-31,2024-02-01,1308,1072,10946.97,10744.96,Completed
PO002718,PO002718-L6,S006,P0198,2024-01-21,2024-01-31,2024-02-01,1443,1144,951.22,1084.9,Completed
PO002719,PO002719-L1,S006,P0157,2024-01-25,2024-02-05,2024-02-27,276,234,5433.07,5234.9,Completed
PO002719,PO002719-L2,S006,P0016,2024-01-25,2024-02-05,2024-02-27,121,123,546.77,532.44,Completed
PO002719,PO002719-L3,S006,P0037,2024-01-25,2024-02-05,2024-02-27,805,597,857.9,828.46,Completed
PO002719,PO002719-L4,S006,P0077,2024-01-25,2024-02-05,2024-02-27,530,423,180.86,185.91,Completed
PO002719,PO002719-L5,S006,P0167,2024-01-25,2024-02-05,2024-02-27,1253,1023,1525.6,1473.43,Completed
PO002719,PO002719-L6,S006,P0179,2024-01-25,2024-02-05,,164,152,2590.47,2599.27,Completed
PO002719,PO002719-L7,S006,P0136,2024-01-25,2024-02-05,2024-02-27,432,334,1807.82,1833.88,Completed
PO002720,PO002720-L1,S006,P0069,2024-01-29,2024-02-12,2024-02-18,831,693,21137.23,20681.24,Completed
PO002721,PO002721-L1,S006,P0077,2024-01-31,2024-02-12,2024-02-16,234,187,180.33,179.81,Completed
PO002721,PO002721-L2,S006,P0198,2024-01-31,2024-02-12,2024-02-16,236,186,944.29,955.01,Completed
PO002721,PO002721-L3,S006,P0069,2024-01-31,2024-02-12,2024-02-16,997,753,20788.67,22210.45,Completed
PO002722,PO002722-L1,S006,P0157,2024-02-03,2024-02-10,2024-02-12,317,280,5567.89,5378.08,Completed
PO002723,PO002723-L1,S006,P0037,2024-02-06,2024-02-15,2024-02-14,773,617,887.1,860.34,Completed
PO002723,PO002723-L2,S006,P0167,2024-02-06,2024-02-15,2024-02-14,892,733,1535.6,1429.65,Completed
PO002723,PO002723-L3,S006,P0157,2024-02-06,2024-02-15,2024-02-14,859,698,5326.23,5222.29,Completed
PO002724,PO002724-L1,S006,P0157,2024-02-09,2024-02-16,2024-02-15,534,450,5469.7,5437.18,Completed
PO002724,PO002724-L2,S006,P0165,2024-02-09,2024-02-16,2024-02-15,1071,993,11426.15,14478.82,Completed
PO002724,PO002724-L3,S006,P0079,2024-02-09,2024-02-16,2024-02-15,1431,1072,943.3,900.33,Completed
PO002724,PO002724-L4,S006,P0167,2024-02-09,2024-02-16,,653,585,1576.49,1552.39,Completed
PO002724,PO002724-L5,S006,P0198,2024-02-09,2024-02-16,2024-02-15,1199,1157,922.51,1109.16,Completed
PO002724,PO002724-L6,S006,P0077,2024-02-09,2024-02-16,2024-02-15,224,184,174.63,183.03,Completed
PO002725,PO002725-L1,S006,P0079,2024-02-11,2024-02-22,2024-03-02,1243,990,895.36,872.86,Completed
PO002725,PO002725-L2,S006,P0037,2024-02-11,2024-02-22,2024-03-02,636,602,855.02,822.78,Completed
PO002725,PO002725-L3,S006,P0157,2024-02-11,2024-02-22,2024-03-02,885,774,5458.75,5771.07,Completed
PO002725,PO002725-L4,S006,P0077,2024-02-11,2024-02-22,2024-03-02,129,99,176.44,181.66,Completed
PO002725,PO002725-L5,S006,P0179,2024-02-11,2024-02-22,2024-03-02,882,681,2514.97,2502.66,Completed
PO002726,PO002726-L1,S006,P0198,2024-02-15,2024-02-28,2024-03-28,1476,1346,924.38,919.2,Completed
PO002726,PO002726-L2,S006,P0167,2024-02-15,2024-02-28,2024-03-28,158,121,1517.62,1577.35,Completed
PO002726,PO002726-L3,S006,P0037,2024-02-15,2024-02-28,2024-03-28,126,97,892.39,907.67,Completed
PO002727,PO002727-L1,S006,P0157,2024-02-19,2024-02-23,2024-03-03,280,216,5575.09,5497.49,Completed
PO002727,PO002727-L2,S006,P0179,2024-02-19,2024-02-23,2024-03-03,499,411,2609.69,2670.28,Completed
PO002727,PO002727-L3,S006,P0077,2024-02-19,2024-02-23,2024-03-03,1498,1293,181.47,234.38,Completed
PO002727,PO002727-L4,S006,P0079,2024-02-19,2024-02-23,2024-03-03,682,539,924.1,949.68,Completed
PO002728,PO002728-L1,S006,P0037,2024-02-21,2024-03-04,2024-03-17,958,825,878.54,889.55,Completed
PO002728,PO002728-L2,S006,P0167,2024-02-21,2024-03-04,2024-03-17,398,306,1563.42,1532.27,Completed
PO002728,PO002728-L3,S006,P0165,2024-02-21,2024-03-04,2024-03-17,1084,915,11145.59,11743.41,Completed
PO002728,PO002728-L4,S006,P0157,2024-02-21,2024-03-04,2024-03-17,791,658,5533.52,5316.05,Completed
PO002728,PO002728-L5,S006,P0069,2024-02-21,2024-03-04,2024-03-17,794,655,20480.35,21092.09,Completed
PO002728,PO002728-L6,S006,P0077,2024-02-21,2024-03-04,2024-03-17,1443,1311,181.97,182.44,Completed
PO002729,PO002729-L1,S006,P0079,2024-02-24,2024-03-08,2024-03-26,457,364,904.95,802.33,Completed
PO002729,PO002729-L2,S006,P0179,2024-02-24,2024-03-08,2024-03-26,1114,957,2593.69,2637.63,Completed
PO002729,PO002729-L3,S006,P0136,2024-02-24,2024-03-08,2024-03-26,651,538,1829.07,1664.74,Completed
PO002729,PO002729-L4,S006,P0198,2024-02-24,2024-03-08,2024-03-26,1413,1182,918.06,899.83,Completed
PO002729,PO002729-L5,S006,P0069,2024-02-24,2024-03-08,2024-03-26,209,163,20997.57,20893.7,Completed
PO002729,PO002729-L6,S006,P0165,2024-02-24,2024-03-08,2024-03-26,1064,917,10828.39,10819.57,Completed
PO002730,PO002730-L1,S006,P0079,2024-02-27,2024-03-10,2024-05-12,750,602,899.95,906.35,Completed
PO002731,PO002731-L1,S006,P0016,2024-03-01,2024-03-11,2024-03-12,1351,1279,529.03,478.33,Completed
PO002731,PO002731-L2,S006,P0198,2024-03-01,2024-03-11,2024-03-12,771,658,927.29,953.5,Completed
PO002731,PO002731-L3,S006,P0179,2024-03-01,2024-03-11,2024-03-12,227,186,2550.84,2426.9,Completed
PO002731,PO002731-L4,S006,P0167,2024-03-01,2024-03-11,2024-03-12,1467,1228,1597.11,1574.62,Completed
PO002731,PO002731-L5,S006,P0165,2024-03-01,2024-03-11,2024-03-12,1195,1023,11228.31,11524.18,Completed
PO002731,PO002731-L6,S006,P0069,2024-03-01,2024-03-11,2024-03-12,697,612,21439.95,21085.13,Completed
PO002731,PO002731-L7,S006,P0136,2024-03-01,2024-03-11,2024-03-12,395,361,1755.41,1705.43,Completed
PO002732,PO002732-L1,S006,P0016,2024-03-05,2024-03-19,2024-05-03,375,340,557.04,573.47,Completed
PO002732,PO002732-L2,S006,P0167,2024-03-05,2024-03-19,2024-05-03,71,58,1572.56,1619.14,Completed
PO002732,PO002732-L3,S006,P0037,2024-03-05,2024-03-19,2024-05-03,103,90,871.0,864.23,Completed
PO002732,PO002732-L4,S006,P0157,2024-03-05,2024-03-19,2024-05-03,1372,1143,5431.98,5366.85,Completed
PO002732,PO002732-L5,S006,P0077,2024-03-05,2024-03-19,2024-05-03,213,151,173.32,171.66,Completed
PO002732,PO002732-L6,S006,P0165,2024-03-05,2024-03-19,2024-05-03,686,574,11268.41,11460.58,Completed
PO002733,PO002733-L1,S006,P0077,2024-03-09,2024-03-18,2024-04-03,239,218,177.02,180.0,Completed
PO002734,PO002734-L1,S006,P0069,2024-03-12,2024-03-21,2024-04-04,371,324,21033.7,21856.28,Completed
PO002734,PO002734-L2,S006,P0079,2024-03-12,2024-03-21,2024-04-04,388,315,939.46,940.5,Completed
PO002734,PO002734-L3,S006,P0165,2024-03-12,2024-03-21,2024-04-04,1329,1203,10794.94,11315.05,Completed
PO002734,PO002734-L4,S006,P0016,2024-03-12,2024-03-21,2024-04-04,231,198,544.57,523.41,Completed
PO002734,PO002734-L5,S006,P0136,2024-03-12,2024-03-21,2024-04-04,1137,926,1759.78,2045.48,Completed
PO002734,PO002734-L6,S006,P0077,2024-03-12,2024-03-21,2024-04-04,516,445,176.93,176.47,Completed
PO002734,PO002734-L7,S006,P0157,2024-03-12,2024-03-21,2024-04-04,575,470,5390.34,5278.77,Completed
PO002735,PO002735-L1,S006,P0157,2024-03-14,2024-03-23,2024-03-27,546,424,5580.51,5851.5,Completed
PO002735,PO002735-L2,S006,P0167,2024-03-14,2024-03-23,2024-03-27,776,649,1562.89,1594.92,Completed
PO002735,PO002735-L3,S006,P0037,2024-03-14,2024-03-23,2024-03-27,1025,838,847.14,892.98,Completed
PO002735,PO002735-L4,S006,P0165,2024-03-14,2024-03-23,2024-03-27,417,352,11015.14,10824.8,Completed
PO002735,PO002735-L5,S006,P0079,2024-03-14,2024-03-23,2024-03-27,1161,966,896.85,883.78,Completed
PO002735,PO002735-L6,S006,P0198,2024-03-14,2024-03-23,2024-03-27,507,421,927.38,924.48,Completed
PO002736,PO002736-L1,S006,P0165,2024-03-18,2024-03-28,2024-03-27,1464,1111,10862.39,10844.48,Completed
PO002736,PO002736-L2,S006,P0037,2024-03-18,2024-03-28,2024-03-27,59,51,882.03,931.13,Completed
PO002736,PO002736-L3,S006,P0198,2024-03-18,2024-03-28,2024-03-27,335,285,925.35,960.5,Completed
PO002736,PO002736-L4,S006,P0077,2024-03-18,2024-03-28,2024-03-27,181,149,182.94,181.51,Completed
PO002736,PO002736-L5,S006,P0167,2024-03-18,2024-03-28,2024-03-27,627,483,1591.14,1513.66,Completed
PO002736,PO002736-L6,S006,P0069,2024-03-18,2024-03-28,2024-03-27,201,158,21003.41,21557.7,Completed
PO002736,PO002736-L7,S006,P0079,2024-03-18,2024-03-28,2024-03-27,836,798,944.09,941.55,Completed
PO002737,PO002737-L1,S006,P0136,2024-03-22,2024-03-28,2024-04-06,1206,925,1775.86,1753.0,Completed
PO002738,PO002738-L1,S006,P0157,2024-03-26,2024-04-05,,1428,0,5321.29,,Cancelled
PO002738,PO002738-L2,S006,P0016,2024-03-26,2024-04-05,,153,0,552.1,,Cancelled
PO002739,PO002739-L1,S006,P0167,2024-03-30,2024-04-10,2024-05-11,835,662,1544.31,1615.45,Completed
PO002739,PO002739-L2,S006,P0037,2024-03-30,2024-04-10,2024-05-11,769,636,874.98,1056.23,Completed
PO002739,PO002739-L3,S006,P0016,2024-03-30,2024-04-10,2024-05-11,1376,1102,557.06,583.53,Completed
PO002739,PO002739-L4,S006,P0179,2024-03-30,2024-04-10,2024-05-11,1005,829,2549.19,2465.87,Completed
PO002740,PO002740-L1,S006,P0157,2024-04-01,2024-04-14,2024-04-26,621,524,5485.13,5632.2,Completed
PO002740,PO002740-L2,S006,P0037,2024-04-01,2024-04-14,2024-04-26,318,287,893.0,787.83,Completed
PO002740,PO002740-L3,S006,P0079,2024-04-01,2024-04-14,2024-04-26,1163,972,938.26,945.09,Completed
PO002740,PO002740-L4,S006,P0165,2024-04-01,2024-04-14,2024-04-26,737,635,11386.18,10715.48,Completed
PO002740,PO002740-L5,S006,P0179,2024-04-01,2024-04-14,2024-04-26,302,244,2565.16,2633.84,Completed
PO002741,PO002741-L1,S006,P0179,2024-04-05,2024-04-14,2024-04-13,464,412,2599.5,2521.87,Completed
PO002741,PO002741-L2,S006,P0136,2024-04-05,2024-04-14,2024-04-13,1308,1111,1726.03,1823.29,Completed
PO002742,PO002742-L1,S006,P0179,2024-04-08,2024-04-18,,1102,0,2538.41,,Open
PO002742,PO002742-L2,S006,P0198,2024-04-08,2024-04-18,,279,0,924.02,,Open
PO002742,PO002742-L3,S006,P0157,2024-04-08,2024-04-18,,425,0,5397.5,,Open
PO002742,PO002742-L4,S006,P0079,2024-04-08,2024-04-18,,64,0,929.82,,Open
PO002742,PO002742-L5,S006,P0167,2024-04-08,2024-04-18,,119,0,1581.69,,Open
PO002743,PO002743-L1,S006,P0198,2024-04-10,2024-04-17,2024-05-01,117,109,942.29,1110.37,Completed
PO002743,PO002743-L2,S006,P0165,2024-04-10,2024-04-17,2024-05-01,390,348,10909.19,11065.13,Completed
PO002743,PO002743-L3,S006,P0077,2024-04-10,2024-04-17,,1381,1218,179.09,181.75,Completed
PO002743,PO002743-L4,S006,P0167,2024-04-10,2024-04-17,2024-05-01,146,118,1535.0,1402.57,Completed
PO002743,PO002743-L5,S006,P0016,2024-04-10,2024-04-17,2024-05-01,852,665,548.38,548.62,Completed
PO002744,PO002744-L1,S006,P0069,2024-04-12,2024-04-23,2024-05-21,825,704,20680.19,20683.0,Completed
PO002744,PO002744-L2,S006,P0179,2024-04-12,2024-04-23,2024-05-21,348,310,2609.25,2654.82,Completed
PO002744,PO002744-L3,S006,P0016,2024-04-12,2024-04-23,2024-05-21,1013,853,557.88,546.2,Completed
PO002745,PO002745-L1,S006,P0037,2024-04-16,2024-04-26,2024-05-19,1283,1000,876.66,898.72,Completed
PO002745,PO002745-L2,S006,P0179,2024-04-16,2024-04-26,2024-05-19,492,398,2544.52,2468.66,Completed
PO002745,PO002745-L3,S006,P0016,2024-04-16,2024-04-26,2024-05-19,730,645,554.57,572.24,Completed
PO002745,PO002745-L4,S006,P0069,2024-04-16,2024-04-26,2024-05-19,1244,997,21135.6,23154.55,Completed
PO002745,PO002745-L5,S006,P0198,2024-04-16,2024-04-26,2024-05-19,1077,907,920.59,917.62,Completed
PO002745,PO002745-L6,S006,P0136,2024-04-16,2024-04-26,2024-05-19,544,482,1765.95,1681.89,Completed
PO002745,PO002745-L7,S006,P0077,2024-04-16,2024-04-26,2024-05-19,1397,1204,179.28,189.4,Completed
PO002746,PO002746-L1,S006,P0179,2024-04-19,2024-05-04,2024-05-11,759,641,2646.14,2413.64,Completed
PO002746,PO002746-L2,S006,P0167,2024-04-19,2024-05-04,2024-05-11,607,500,1528.63,1493.74,Completed
PO002746,PO002746-L3,S006,P0157,2024-04-19,2024-05-04,2024-05-11,568,501,5322.36,5354.93,Completed
PO002746,PO002746-L4,S006,P0037,2024-04-19,2024-05-04,2024-05-11,937,735,884.53,878.34,Completed
PO002746,PO002746-L5,S006,P0069,2024-04-19,2024-05-04,2024-05-11,540,524,21454.73,20672.4,Completed
PO002747,PO002747-L1,S006,P0157,2024-04-23,2024-05-06,2024-05-05,1165,1035,5304.03,5271.03,Completed
PO002747,PO002747-L2,S006,P0179,2024-04-23,2024-05-06,2024-05-05,490,379,2521.72,2397.06,Completed
PO002748,PO002748-L1,S006,P0198,2024-04-27,2024-05-07,2024-05-14,1147,1010,954.63,912.85,Completed
PO002748,PO002748-L2,S006,P0157,2024-04-27,2024-05-07,2024-05-14,335,272,5337.61,5327.14,Completed
PO002748,PO002748-L3,S006,P0179,2024-04-27,2024-05-07,2024-05-14,158,134,2622.92,2798.73,Completed
PO002749,PO002749-L1,S006,P0167,2024-04-29,2024-05-07,2024-06-23,1337,961,1577.86,1539.38,Completed
PO002749,PO002749-L2,S006,P0165,2024-04-29,2024-05-07,2024-06-23,157,122,11430.03,11659.31,Completed
PO002749,PO002749-L3,S006,P0198,2024-04-29,2024-05-07,2024-06-23,1033,1013,938.52,969.52,Completed
PO002749,PO002749-L4,S006,P0136,2024-04-29,2024-05-07,2024-06-23,170,161,1780.44,1648.02,Completed
PO002749,PO002749-L5,S006,P0079,2024-04-29,2024-05-07,2024-06-23,434,349,930.94,956.43,Completed
PO002749,PO002749-L6,S006,P0016,2024-04-29,2024-05-07,2024-06-23,70,62,553.12,516.13,Completed
PO002749,PO002749-L7,S006,P0077,2024-04-29,2024-05-07,2024-06-23,435,377,175.92,202.45,Completed
PO002750,PO002750-L1,S006,P0179,2024-05-01,2024-05-14,2024-05-22,209,179,2598.89,2565.06,Completed
PO002750,PO002750-L2,S006,P0016,2024-05-01,2024-05-14,2024-05-22,1084,912,541.71,519.26,Completed
PO002750,PO002750-L3,S006,P0167,2024-05-01,2024-05-14,2024-05-22,1442,1214,1597.01,1632.14,Completed
PO002750,PO002750-L4,S006,P0165,2024-05-01,2024-05-14,2024-05-22,594,500,10876.36,10364.57,Completed
PO002750,PO002750-L5,S006,P0077,2024-05-01,2024-05-14,2024-05-22,920,847,174.97,164.12,Completed
PO002750,PO002750-L6,S006,P0198,2024-05-01,2024-05-14,2024-05-22,474,379,942.84,1012.67,Completed
PO002750,PO002750-L7,S006,P0079,2024-05-01,2024-05-14,2024-05-22,720,681,947.2,984.34,Completed
PO002751,PO002751-L1,S006,P0165,2024-05-05,2024-05-13,2024-05-31,1126,849,11155.92,10799.97,Completed
PO002751,PO002751-L2,S006,P0016,2024-05-05,2024-05-13,2024-05-31,371,244,533.19,518.42,Completed
PO002751,PO002751-L3,S006,P0198,2024-05-05,2024-05-13,2024-05-31,329,291,957.92,888.18,Completed
PO002751,PO002751-L4,S006,P0037,2024-05-05,2024-05-13,2024-05-31,407,291,873.43,885.13,Completed
PO002752,PO002752-L1,S006,P0079,2024-05-08,2024-05-18,2024-06-08,320,271,941.43,938.95,Completed
PO002752,PO002752-L2,S006,P0037,2024-05-08,2024-05-18,2024-06-08,1226,917,854.36,883.3,Completed
PO002753,PO002753-L1,S006,P0037,2024-05-12,2024-05-21,2024-05-21,270,208,844.4,899.18,Completed
PO002753,PO002753-L2,S006,P0079,2024-05-12,2024-05-21,2024-05-21,626,571,895.19,911.36,Completed
PO002754,PO002754-L1,S006,P0077,2024-05-14,2024-05-23,2024-06-13,1152,1085,181.35,181.59,Completed
PO002754,PO002754-L2,S006,P0037,2024-05-14,2024-05-23,2024-06-13,735,636,857.2,865.38,Completed
PO002755,PO002755-L1,S006,P0077,2024-05-18,2024-05-30,2024-06-12,719,598,179.6,176.01,Completed
PO002756,PO002756-L1,S006,P0136,2024-05-22,2024-06-02,2024-06-07,670,580,1781.36,1782.54,Completed
PO002757,PO002757-L1,S006,P0016,2024-05-24,2024-06-04,2024-07-13,775,643,528.38,562.99,Completed
PO002757,PO002757-L2,S006,P0167,2024-05-24,2024-06-04,2024-07-13,1137,977,1516.77,1470.04,Completed
PO002758,PO002758-L1,S006,P0077,2024-05-27,2024-06-07,2024-06-15,1270,1054,173.55,175.53,Completed
PO002758,PO002758-L2,S006,P0037,2024-05-27,2024-06-07,2024-06-15,1030,881,856.62,854.14,Completed
PO002758,PO002758-L3,S006,P0198,2024-05-27,2024-06-07,2024-06-15,247,246,965.51,955.03,Completed
PO002759,PO002759-L1,S006,P0157,2024-05-31,2024-06-07,2024-06-10,388,315,5407.83,5022.44,Completed
PO002759,PO002759-L2,S006,P0016,2024-05-31,2024-06-07,2024-06-10,804,623,547.57,595.55,Completed
PO002759,PO002759-L3,S006,P0165,2024-05-31,2024-06-07,2024-06-10,719,573,10788.81,10973.53,Completed
PO002760,PO002760-L1,S006,P0077,2024-06-04,2024-06-12,2024-06-16,1419,1106,183.28,215.72,Completed
