Customer_ID,Customer_Name,Customer_Segment,Customer_Location
C02034,Customer_02034,Corporate,Bhopal
C02035,Customer_02035,Retail,Nagpur
C02036,Customer_02036,Online,Patna
C02037,Customer_02037,Retail,Bhubaneswar
C02038,Customer_02038,Retail,Delhi
C02039,Customer_02039,Wholesale,Guwahati
C02040,Customer_02040,Wholesale,Patna
C02041,Customer_02041,Retail,Lucknow
C02042,Customer_02042,Retail,Delhi
C02043,Customer_02043,Wholesale,Kolkata
C02044,Customer_02044,Online,Bhopal
C02045,Customer_02045,Online,Patna
C02046,Customer_02046,Retail,Ahmedabad
C02047,Customer_02047,Retail,Ahmedabad
C02048,Customer_02048,Retail,Surat
C02049,Customer_02049,Retail,Bengaluru
C02050,Customer_02050,Online,Surat
C02051,Customer_02051,Online,Raipur
C02052,Customer_02052,Retail,Hyderabad
C02053,Customer_02053,Retail,Bengaluru
C02054,Customer_02054,Retail,Mumbai
C02055,Customer_02055,Online,Guwahati
C02056,Customer_02056,Corporate,Delhi
C02057,Customer_02057,Retail,Patna
C02058,Customer_02058,Retail,Guwahati
C02059,Customer_02059,Online,Chennai
C02060,Customer_02060,Corporate,Chennai
C02061,Customer_02061,Wholesale,Hyderabad
C02062,Customer_02062,Retail,Indore
C02063,Customer_02063,Retail,Indore
C02064,Customer_02064,Online,Jaipur
C02065,Customer_02065,Retail,Kochi
C02066,Customer_02066,Retail,Ahmedabad
C02067,Customer_02067,Online,Kochi
C02068,Customer_02068,Retail,Indore
C02069,Customer_02069,Online,Kochi
C02070,Customer_02070,Retail,Bhopal
C02071,Customer_02071,Retail,Kochi
C02072,Customer_02072,Online,Surat
C02073,Customer_02073,Retail,Jaipur
C02074,Customer_02074,Corporate,Mumbai
C02075,Customer_02075,Wholesale,Indore
C02076,Customer_02076,Retail,Kolkata
C02077,Customer_02077,Online,Mumbai
C02078,Customer_02078,Retail,Chennai
C02079,Customer_02079,Corporate,Jaipur
C02080,Customer_02080,Retail,Chennai
C02081,Customer_02081,Wholesale,Hyderabad
C02082,Customer_02082,Retail,Ahmedabad
C02083,Customer_02083,Wholesale,Chandigarh
C02084,Customer_02084,Online,Bhubaneswar
C02085,Customer_02085,Online,Bengaluru
C02086,Customer_02086,Retail,Lucknow
C02087,Customer_02087,Retail,Guwahati
C02088,Customer_02088,Online,Hyderabad
C02089,Customer_02089,Corporate,Lucknow
C02090,Customer_02090,Retail,Ahmedabad
C02091,Customer_02091,Wholesale,Hyderabad
C02092,Customer_02092,Retail,Kochi
C02093,Customer_02093,Online,Lucknow
C02094,Customer_02094,Retail,Chennai
C02095,Customer_02095,Retail,Bhubaneswar
C02096,Customer_02096,Online,Kochi
C02097,Customer_02097,Retail,Raipur
C02098,Customer_02098,Wholesale,Guwahati
C02099,Customer_02099,Wholesale,Delhi
C02100,Customer_02100,Retail,Bhubaneswar
C02101,Customer_02101,Retail,Nagpur
C02102,Customer_02102,Wholesale,Indore
C02103,Customer_02103,Retail,Chennai
C02104,Customer_02104,Online,Chennai
C02105,Customer_02105,Online,Ahmedabad
C02106,Customer_02106,Online,Patna
C02107,Customer_02107,Retail,Pune
C02108,Customer_02108,Retail,Nagpur
C02109,Customer_02109,Retail,Kochi
C02110,Customer_02110,Retail,Chennai
C02111,Customer_02111,Wholesale,Bengaluru
C02112,Customer_02112,Online,Lucknow
C02113,Customer_02113,Retail,Indore
C02114,Customer_02114,Retail,Kochi
C02115,Customer_02115,Retail,Raipur
C02116,Customer_02116,Online,Chennai
C02117,Customer_02117,Retail,Patna
C02118,Customer_02118,Online,Indore
C02119,Customer_02119,Retail,Surat
C02120,Customer_02120,Online,Chandigarh
C02121,Customer_02121,Online,Pune
C02122,Customer_02122,Retail,Bhopal
C02123,Customer_02123,Retail,Hyderabad
C02124,Customer_02124,Wholesale,Indore
C02125,Customer_02125,Retail,Delhi
C02126,Customer_02126,Online,Nagpur
C02127,Customer_02127,Online,Bengaluru
C02128,Customer_02128,Online,Mumbai
C02129,Customer_02129,Online,Bhubaneswar
C02130,Customer_02130,Retail,Pune
C02131,Customer_02131,Retail,Hyderabad
C02132,Customer_02132,Online,Kochi
C02133,Customer_02133,Retail,Lucknow
C02134,Customer_02134,Online,Nagpur
C02135,Customer_02135,Retail,Raipur
C02136,Customer_02136,Retail,Surat
C02137,Customer_02137,Corporate,Bhubaneswar
C02138,Customer_02138,Retail,Guwahati
C02139,Customer_02139,Corporate,Chandigarh
C02140,Customer_02140,Corporate,Hyderabad
C02141,Customer_02141,Online,Lucknow
C02142,Customer_02142,Online,Indore
C02143,Customer_02143,Online,Hyderabad
C02144,Customer_02144,Online,Chandigarh
C02145,Customer_02145,Retail,Pune
C02146,Customer_02146,Wholesale,Raipur
C02147,Customer_02147,Online,Kolkata
C02148,Customer_02148,Wholesale,Jaipur
C02149,Customer_02149,Wholesale,Bhopal
C02150,Customer_02150,Retail,Raipur
C02151,Customer_02151,Online,Bhubaneswar
C02152,Customer_02152,Online,Bhubaneswar
C02153,Customer_02153,Retail,Guwahati
C02154,Customer_02154,Corporate,Lucknow
C02155,Customer_02155,Online,Guwahati
C02156,Customer_02156,Online,Surat
C02157,Customer_02157,Online,Raipur
C02158,Customer_02158,Online,Guwahati
C02159,Customer_02159,Retail,Raipur
C02160,Customer_02160,Online,Hyderabad
C02161,Customer_02161,Retail,Chennai
C02162,Customer_02162,Online,Kolkata
C02163,Customer_02163,Corporate,Nagpur
C02164,Customer_02164,Retail,Bengaluru
C02165,Customer_02165,Retail,Kolkata
C02166,Customer_02166,Online,Indore
C02167,Customer_02167,Retail,Bhubaneswar
C02168,Customer_02168,Online,Indore
C02169,Customer_02169,Retail,Hyderabad
C02170,Customer_02170,Retail,Guwahati
C02171,Customer_02171,Corporate,Kochi
C02172,Customer_02172,Online,Kolkata
C02173,Customer_02173,Online,Delhi
C02174,Customer_02174,Retail,Bengaluru
C02175,Customer_02175,Online,Bengaluru
C02176,Customer_02176,Online,Mumbai
C02177,Customer_02177,Online,Kochi
C02178,Customer_02178,Online,Nagpur
C02179,Customer_02179,Online,Guwahati
C02180,Customer_02180,Wholesale,Delhi
C02181,Customer_02181,Retail,Nagpur
C02182,Customer_02182,Online,Indore
C02183,Customer_02183,Retail,Bhopal
C02184,Customer_02184,Online,Raipur
C02185,Customer_02185,Retail,Jaipur
C02186,Customer_02186,Online,Pune
C02187,Customer_02187,Online,Chennai
C02188,Customer_02188,Retail,Raipur
C02189,Customer_02189,Retail,Chennai
C02190,Customer_02190,Retail,Hyderabad
C02191,Customer_02191,Online,Nagpur
C02192,Customer_02192,Online,Pune
C02193,Customer_02193,Retail,Kochi
C02194,Customer_02194,Online,Bhubaneswar
C02195,Customer_02195,Retail,Hyderabad
C02196,Customer_02196,Wholesale,Nagpur
C02197,Customer_02197,Corporate,Chandigarh
C02198,Customer_02198,Retail,Chennai
C02199,Customer_02199,Wholesale,Pune
C02200,Customer_02200,Retail,Patna
C02201,Customer_02201,Retail,Bhubaneswar
C02202,Customer_02202,Retail,Jaipur
C02203,Customer_02203,Retail,Jaipur
C02204,Customer_02204,Online,Bengaluru
C02205,Customer_02205,Wholesale,Indore
C02206,Customer_02206,Wholesale,Mumbai
C02207,Customer_02207,Retail,Bhubaneswar
C02208,Customer_02208,Retail,Lucknow
C02209,Customer_02209,Online,Mumbai
C02210,Customer_02210,Corporate,Indore
C02211,Customer_02211,Retail,Bhubaneswar
C02212,Customer_02212,Online,Bhubaneswar
C02213,Customer_02213,Online,Nagpur
C02214,Customer_02214,Online,Bhubaneswar
C02215,Customer_02215,Wholesale,Indore
C02216,Customer_02216,Retail,Bhubaneswar
C02217,Customer_02217,Retail,Kochi
C02218,Customer_02218,Online,Raipur
C02219,Customer_02219,Retail,Ahmedabad
C02220,Customer_02220,Corporate,Bengaluru
C02221,Customer_02221,Wholesale,Surat
C02222,Customer_02222,Retail,Guwahati
C02223,Customer_02223,Online,Surat
C02224,Customer_02224,Retail,Chennai
C02225,Customer_02225,Wholesale,Bhopal
C02226,Customer_02226,Online,Lucknow
C02227,Customer_02227,Corporate,Pune
C02228,Customer_02228,Online,Jaipur
C02229,Customer_02229,Online,Surat
C02230,Customer_02230,Online,Surat
C02231,Customer_02231,Corporate,Indore
C02232,Customer_02232,Retail,Kolkata
C02233,Customer_02233,Retail,Chennai
C02234,Customer_02234,Retail,Kochi
C02235,Customer_02235,Retail,Bengaluru
C02236,Customer_02236,Online,Kolkata
C02237,Customer_02237,Online,Lucknow
C02238,Customer_02238,Online,Hyderabad
C02239,Customer_02239,Retail,Lucknow
C02240,Customer_02240,Online,Bhubaneswar
C02241,Customer_02241,Retail,Guwahati
C02242,Customer_02242,Online,Indore
C02243,Customer_02243,Online,Bengaluru
C02244,Customer_02244,Retail,Indore
C02245,Customer_02245,Retail,Bengaluru
C02246,Customer_02246,Retail,Bhubaneswar
C02247,Customer_02247,Online,Guwahati
C02248,Customer_02248,Corporate,Pune
C02249,Customer_02249,Online,Mumbai
C02250,Customer_02250,Retail,Kolkata
C02251,Customer_02251,Wholesale,Kolkata
C02252,Customer_02252,Online,Lucknow
C02253,Customer_02253,Online,Delhi
C02254,Customer_02254,Retail,Bhopal
C02255,Customer_02255,Retail,Ahmedabad
C02256,Customer_02256,Online,Surat
C02257,Customer_02257,Retail,Guwahati
C02258,Customer_02258,Retail,Kolkata
C02259,Customer_02259,Retail,Raipur
C02260,Customer_02260,Wholesale,Ahmedabad
C02261,Customer_02261,Online,Chandigarh
C02262,Customer_02262,Corporate,Bengaluru
C02263,Customer_02263,Online,Nagpur
C02264,Customer_02264,Wholesale,Bengaluru
C02265,Customer_02265,Retail,Delhi
C02266,Customer_02266,Wholesale,Jaipur
C02267,Customer_02267,Retail,Bengaluru
C02268,Customer_02268,Online,Bhopal
C02269,Customer_02269,Retail,Bengaluru
C02270,Customer_02270,Retail,Nagpur
C02271,Customer_02271,Retail,Bhopal
C02272,Customer_02272,Retail,Guwahati
C02273,Customer_02273,Retail,Pune
C02274,Customer_02274,Retail,Ahmedabad
C02275,Customer_02275,Corporate,Lucknow
C02276,Customer_02276,Wholesale,Kolkata
C02277,Customer_02277,Wholesale,Mumbai
C02278,Customer_02278,Online,Bhopal
C02279,Customer_02279,Corporate,Nagpur
C02280,Customer_02280,Online,Kochi
C02281,Customer_02281,Online,Chennai
C02282,Customer_02282,Retail,Nagpur
C02283,Customer_02283,Retail,Nagpur
C02284,Customer_02284,Wholesale,Kochi
C02285,Customer_02285,Online,Mumbai
C02286,Customer_02286,Online,Delhi
C02287,Customer_02287,Retail,Bengaluru
C02288,Customer_02288,Retail,Mumbai
C02289,Customer_02289,Online,Surat
C02290,Customer_02290,Retail,Ahmedabad
C02291,Customer_02291,Online,Guwahati
C02292,Customer_02292,Online,Kolkata
C02293,Customer_02293,Online,Ahmedabad
C02294,Customer_02294,Online,Raipur
C02295,Customer_02295,Online,Kolkata
C02296,Customer_02296,Wholesale,Chennai
C02297,Customer_02297,Online,Kolkata
C02298,Customer_02298,Online,Indore
C02299,Customer_02299,Retail,Jaipur
C02300,Customer_02300,Retail,Patna
C02301,Customer_02301,Retail,Ahmedabad
C02302,Customer_02302,Wholesale,Surat
C02303,Customer_02303,Online,Ahmedabad
C02304,Customer_02304,Online,Chandigarh
C02305,Customer_02305,Retail,Bhopal
C02306,Customer_02306,Retail,Chennai
C02307,Customer_02307,Corporate,Nagpur
C02308,Customer_02308,Retail,Lucknow
C02309,Customer_02309,Wholesale,Pune
C02310,Customer_02310,Online,Nagpur
C02311,Customer_02311,Wholesale,Hyderabad
C02312,Customer_02312,Retail,Surat
C02313,Customer_02313,Retail,Kochi
C02314,Customer_02314,Retail,Bhubaneswar
C02315,Customer_02315,Online,Chennai
C02316,Customer_02316,Wholesale,Mumbai
C02317,Customer_02317,Retail,Bhubaneswar
C02318,Customer_02318,Online,Mumbai
C02319,Customer_02319,Online,Surat
C02320,Customer_02320,Retail,Patna
C02321,Customer_02321,Wholesale,Kochi
C02322,Customer_02322,Online,Jaipur
C02323,Customer_02323,Retail,Chandigarh
C02324,Customer_02324,Retail,Chandigarh
C02325,Customer_02325,Online,Jaipur
C02326,Customer_02326,Online,Bhopal
C02327,Customer_02327,Online,Chandigarh
C02328,Customer_02328,Online,Patna
C02329,Customer_02329,Online,Delhi
C02330,Customer_02330,Retail,Pune
C02331,Customer_02331,Online,Chandigarh
C02332,Customer_02332,Wholesale,Hyderabad
C02333,Customer_02333,Retail,Guwahati
C02334,Customer_02334,Online,Patna
C02335,Customer_02335,Online,Bhopal
C02336,Customer_02336,Retail,Ahmedabad
C02337,Customer_02337,Corporate,Guwahati
C02338,Customer_02338,Retail,Kochi
C02339,Customer_02339,Retail,Delhi
C02340,Customer_02340,Retail,Bhubaneswar
C02341,Customer_02341,Online,Kochi
C02342,Customer_02342,Online,Delhi
C02343,Customer_02343,Retail,Bhopal
C02344,Customer_02344,Online,Patna
C02345,Customer_02345,Retail,Patna
C02346,Customer_02346,Online,Hyderabad
C02347,Customer_02347,Wholesale,Surat
C02348,Customer_02348,Wholesale,Raipur
C02349,Customer_02349,Corporate,Pune
C02350,Customer_02350,Retail,Bhubaneswar
C02351,Customer_02351,Retail,Surat
C02352,Customer_02352,Online,Delhi
C02353,Customer_02353,Corporate,Bhopal
C02354,Customer_02354,Retail,Mumbai
C02355,Customer_02355,Retail,Delhi
C02356,Customer_02356,Retail,Bengaluru
C02357,Customer_02357,Wholesale,Ahmedabad
C02358,Customer_02358,Retail,Bhopal
C02359,Customer_02359,Online,Delhi
C02360,Customer_02360,Corporate,Surat
C02361,Customer_02361,Wholesale,Bengaluru
C02362,Customer_02362,Retail,Surat
C02363,Customer_02363,Wholesale,Lucknow
C02364,Customer_02364,Retail,Surat
C02365,Customer_02365,Online,Bhopal
C02366,Customer_02366,Wholesale,Bhubaneswar
C02367,Customer_02367,Retail,Jaipur
C02368,Customer_02368,Online,Delhi
C02369,Customer_02369,Wholesale,Jaipur
C02370,Customer_02370,Online,Delhi
C02371,Customer_02371,Retail,Ahmedabad
C02372,Customer_02372,Online,Nagpur
C02373,Customer_02373,Corporate,Bengaluru
C02374,Customer_02374,Online,Raipur
C02375,Customer_02375,Corporate,Delhi
C02376,Customer_02376,Retail,Pune
C02377,Customer_02377,Wholesale,Surat
C02378,Customer_02378,Online,Chandigarh
C02379,Customer_02379,Online,Mumbai
C02380,Customer_02380,Wholesale,Chandigarh
C02381,Customer_02381,Retail,Bhopal
C02382,Customer_02382,Retail,Guwahati
C02383,Customer_02383,Retail,Mumbai
C02384,Customer_02384,Retail,Lucknow
C02385,Customer_02385,Online,Delhi
C02386,Customer_02386,Retail,Pune
C02387,Customer_02387,Retail,Hyderabad
C02388,Customer_02388,Online,Delhi
C02389,Customer_02389,Online,Mumbai
C02390,Customer_02390,Online,Chandigarh
C02391,Customer_02391,Online,Chennai
C02392,Customer_02392,Retail,Bhubaneswar
C02393,Customer_02393,Online,Kochi
C02394,Customer_02394,Wholesale,Indore
C02395,Customer_02395,Retail,Pune
C02396,Customer_02396,Online,Hyderabad
C02397,Customer_02397,Corporate,Patna
C02398,Customer_02398,Retail,Chandigarh
C02399,Customer_02399,Retail,Pune
C02400,Customer_02400,Retail,Chennai
C02401,Customer_02401,Retail,Kolkata
C02402,Customer_02402,Wholesale,Bengaluru
C02403,Customer_02403,Online,Raipur
C02404,Customer_02404,Retail,Pune
C02405,Customer_02405,Corporate,Delhi
C02406,Customer_02406,Online,Patna
C02407,Customer_02407,Online,Chennai
C02408,Customer_02408,Online,Surat
C02409,Customer_02409,Retail,Kochi
C02410,Customer_02410,Wholesale,Pune
C02411,Customer_02411,Online,Bhopal
C02412,Customer_02412,Online,Kochi
C02413,Customer_02413,Online,Nagpur
C02414,Customer_02414,Retail,Patna
C02415,Customer_02415,Corporate,Nagpur
C02416,Customer_02416,Retail,Pune
C02417,Customer_02417,Online,Kolkata
C02418,Customer_02418,Corporate,Chennai
C02419,Customer_02419,Retail,Hyderabad
C02420,Customer_02420,Online,Mumbai
C02421,Customer_02421,Retail,Delhi
C02422,Customer_02422,Wholesale,Delhi
C02423,Customer_02423,Wholesale,Hyderabad
C02424,Customer_02424,Online,Mumbai
C02425,Customer_02425,Corporate,Lucknow
C02426,Customer_02426,Online,Indore
C02427,Customer_02427,Wholesale,Kochi
C02428,Customer_02428,Online,Nagpur
C02429,Customer_02429,Corporate,Ahmedabad
C02430,Customer_02430,Retail,Bhopal
C02431,Customer_02431,Corporate,Lucknow
C02432,Customer_02432,Retail,Chandigarh
C02433,Customer_02433,Online,Patna
C02434,Customer_02434,Retail,Hyderabad
C02435,Customer_02435,Retail,Surat
C02436,Customer_02436,Wholesale,Bengaluru
C02437,Customer_02437,Online,Indore
C02438,Customer_02438,Retail,Mumbai
C02439,Customer_02439,Retail,Pune
C02440,Customer_02440,Online,Delhi
C02441,Customer_02441,Corporate,Bhopal
C02442,Customer_02442,Retail,Chandigarh
C02443,Customer_02443,Retail,Chandigarh
C02444,Customer_02444,Wholesale,Kolkata
C02445,Customer_02445,Retail,Lucknow
C02446,Customer_02446,Online,Chennai
C02447,Customer_02447,Online,Surat
C02448,Customer_02448,Online,Jaipur
C02449,Customer_02449,Retail,Bengaluru
C02450,Customer_02450,Online,Indore
C02451,Customer_02451,Online,Mumbai
C02452,Customer_02452,Online,Raipur
C02453,Customer_02453,Online,Chennai
C02454,Customer_02454,Online,Indore
C02455,Customer_02455,Online,Nagpur
C02456,Customer_02456,Wholesale,Indore
C02457,Customer_02457,Corporate,Jaipur
C02458,Customer_02458,Wholesale,Chandigarh
C02459,Customer_02459,Online,Lucknow
C02460,Customer_02460,Retail,Pune
C02461,Customer_02461,Online,Kochi
C02462,Customer_02462,Online,Chandigarh
C02463,Customer_02463,Retail,Nagpur
C02464,Customer_02464,Retail,Nagpur
C02465,Customer_02465,Online,Bhopal
C02466,Customer_02466,Online,Raipur
C02467,Customer_02467,Wholesale,Kolkata
C02468,Customer_02468,Retail,Ahmedabad
C02469,Customer_02469,Online,Bengaluru
C02470,Customer_02470,Retail,Chennai
C02471,Customer_02471,Wholesale,Jaipur
C02472,Customer_02472,Retail,Kolkata
C02473,Customer_02473,Retail,Kochi
C02474,Customer_02474,Retail,Pune
C02475,Customer_02475,Retail,Bhopal
C02476,Customer_02476,Retail,Chandigarh
C02477,Customer_02477,Retail,Ahmedabad
C02478,Customer_02478,Wholesale,Kochi
C02479,Customer_02479,Wholesale,Guwahati
C02480,Customer_02480,Retail,Delhi
C02481,Customer_02481,Online,Hyderabad
C02482,Customer_02482,Retail,Jaipur
C02483,Customer_02483,Wholesale,Chennai
C02484,Customer_02484,Retail,Bhopal
C02485,Customer_02485,Retail,Bhubaneswar
C02486,Customer_02486,Online,Raipur
C02487,Customer_02487,Online,Bengaluru
C02488,Customer_02488,Online,Surat
C02489,Customer_02489,Online,Bhopal
C02490,Customer_02490,Corporate,Mumbai
C02491,Customer_02491,Retail,Hyderabad
C02492,Customer_02492,Retail,Guwahati
C02493,Customer_02493,Retail,Mumbai
C02494,Customer_02494,Retail,Chennai
C02495,Customer_02495,Wholesale,Surat
C02496,Customer_02496,Online,Nagpur
C02497,Customer_02497,Retail,Hyderabad
C02498,Customer_02498,Corporate,Indore
C02499,Customer_02499,Online,Jaipur
C02500,Customer_02500,Retail,Bengaluru
C02501,Customer_02501,Retail,Surat
C02502,Customer_02502,Retail,Jaipur
C02503,Customer_02503,Retail,Indore
C02504,Customer_02504,Retail,Raipur
C02505,Customer_02505,Wholesale,Pune
C02506,Customer_02506,Retail,Chandigarh
C02507,Customer_02507,Retail,Kolkata
C02508,Customer_02508,Corporate,Ahmedabad
C02509,Customer_02509,Online,Nagpur
C02510,Customer_02510,Corporate,Chennai
C02511,Customer_02511,Retail,Chandigarh
C02512,Customer_02512,Retail,Kolkata
C02513,Customer_02513,Online,Hyderabad
C02514,Customer_02514,Retail,Lucknow
C02515,Customer_02515,Retail,Surat
C02516,Customer_02516,Online,Pune
C02517,Customer_02517,Online,Lucknow
C02518,Customer_02518,Wholesale,Kolkata
C02519,Customer_02519,Wholesale,Jaipur
C02520,Customer_02520,Wholesale,Hyderabad
C02521,Customer_02521,Retail,Kochi
C02522,Customer_02522,Retail,Pune
C02523,Customer_02523,Retail,Lucknow
C02524,Customer_02524,Retail,Pune
C02525,Customer_02525,Corporate,Kolkata
C02526,Customer_02526,Online,Chennai
C02527,Customer_02527,Online,Nagpur
C02528,Customer_02528,Retail,Indore
C02529,Customer_02529,Retail,Delhi
C02530,Customer_02530,Retail,Chandigarh
C02531,Customer_02531,Retail,Indore
C02532,Customer_02532,Retail,Chandigarh
C02533,Customer_02533,Online,Chennai
C02534,Customer_02534,Online,Bhubaneswar
C02535,Customer_02535,Wholesale,Patna
C02536,Customer_02536,Wholesale,Surat
C02537,Customer_02537,Corporate,Chennai
C02538,Customer_02538,Retail,Jaipur
C02539,Customer_02539,Retail,Jaipur
C02540,Customer_02540,Retail,Ahmedabad
C02541,Customer_02541,Online,Mumbai
C02542,Customer_02542,Corporate,Lucknow
C02543,Customer_02543,Retail,Lucknow
C02544,Customer_02544,Online,Hyderabad
C02545,Customer_02545,Online,Mumbai
C02546,Customer_02546,Retail,Kochi
C02547,Customer_02547,Retail,Delhi
C02548,Customer_02548,Wholesale,Nagpur
C02549,Customer_02549,Corporate,Bhopal
C02550,Customer_02550,Retail,Delhi
C02551,Customer_02551,Online,Mumbai
C02552,Customer_02552,Retail,Nagpur
C02553,Customer_02553,Online,Ahmedabad
C02554,Customer_02554,Wholesale,Nagpur
C02555,Customer_02555,Online,Surat
C02556,Customer_02556,Online,Indore
C02557,Customer_02557,Online,Mumbai
C02558,Customer_02558,Online,Bengaluru
C02559,Customer_02559,Retail,Mumbai
C02560,Customer_02560,Online,Chennai
C02561,Customer_02561,Retail,Chennai
