Order_ID,Order_Line_ID,Customer_ID,Product_ID,Warehouse_ID,Order_Date,Ordered_Quantity,Fulfilled_Quantity,Order_Status
ORD0052834,ORD0052834-L2,C01778,P0179,W10,10-06-2024,2,1,Completed
ORD0052835,ORD0052835-L1,C01778,P0023,W14,10-06-2024,2,1,Completed
ORD0052836,ORD0052836-L1,C01778,P0079,W03,14-07-2024,2,1,Completed
ORD0052836,ORD0052836-L2,C01778,P0081,W08,14-07-2024,1,0,Completed
ORD0052837,ORD0052837-L1,C01778,P0032,W11,03-08-2024,4,3,Completed
ORD0052838,ORD0052838-L1,C01778,P0141,W09,07-08-2024,1,0,Completed
ORD0052838,ORD0052838-L2,C01778,P0058,W02,07-08-2024,1,0,Completed
ORD0052839,ORD0052839-L1,C01778,P0107,W02,26-08-2024,3,2,Completed
ORD0052840,ORD0052840-L1,C01778,P0011,W08,27-08-2024,3,2,Completed
ORD0052840,ORD0052840-L2,C01778,P0023,W02,27-08-2024,3,2,Completed
ORD0052841,ORD0052841-L1,C01778,P0195,W12,17-09-2024,3,2,Completed
ORD0052842,ORD0052842-L1,C01778,P0146,W07,10-10-2024,4,3,Completed
ORD0052842,ORD0052842-L2,C01778,P0059,W12,10-10-2024,2,1,Completed
ORD0052843,ORD0052843-L1,C01778,P0148,W02,13-10-2024,3,2,Completed
ORD0052844,ORD0052844-L1,C01778,P0126,W08,26-10-2024,1,0,Completed
ORD0052845,ORD0052845-L1,C01778,P0151,W05,26-10-2024,4,3,Completed
ORD0052846,ORD0052846-L1,C01778,P0091,W10,02-12-2024,4,3,Completed
ORD0052846,ORD0052846-L2,C01778,P0177,W01,02-12-2024,1,0,Completed
ORD0052846,ORD0052846-L3,C01778,P0087,W15,02-12-2024,3,2,Completed
ORD0052847,ORD0052847-L1,C01778,P0137,W08,14-12-2024,4,3,Completed
ORD0052847,ORD0052847-L2,C01778,P0133,W02,14-12-2024,3,1,Completed
ORD0052847,ORD0052847-L3,C01778,P0022,W13,14-12-2024,1,0,Completed
ORD0052848,ORD0052848-L1,C01779,P0025,W15,20-03-2023,6,5,Completed
ORD0052849,ORD0052849-L1,C01779,P0049,W11,03-05-2023,1,0,Cancelled
ORD0052849,ORD0052849-L2,C01779,P0163,W11,03-05-2023,5,0,Cancelled
ORD0052850,ORD0052850-L1,C01779,P0091,W07,03-05-2023,2,1,Completed
ORD0052850,ORD0052850-L2,C01779,P0172,W11,03-05-2023,1,0,Completed
ORD0052851,ORD0052851-L1,C01779,P0078,W10,12-05-2023,2,1,Completed
ORD0052852,ORD0052852-L1,C01779,P0046,W07,22-06-2023,5,4,Completed
ORD0052852,ORD0052852-L2,C01779,P0057,W12,22-06-2023,5,1,Completed
ORD0052852,ORD0052852-L3,C01779,P0079,W11,22-06-2023,7,6,Completed
ORD0052853,ORD0052853-L1,C01779,P0020,W06,23-06-2023,2,1,Completed
ORD0052853,ORD0052853-L2,C01779,P0119,W07,23-06-2023,6,5,Completed
ORD0052854,ORD0052854-L1,C01779,P0058,W02,06-07-2023,7,6,Completed
ORD0052854,ORD0052854-L2,C01779,P0114,W13,06-07-2023,1,0,Completed
ORD0052854,ORD0052854-L3,C01779,P0047,W11,06-07-2023,2,1,Completed
ORD0052855,ORD0052855-L1,C01779,P0109,W11,07-07-2023,5,4,Completed
ORD0052855,ORD0052855-L2,C01779,P0142,W03,07-07-2023,6,5,Completed
ORD0052855,ORD0052855-L3,C01779,P0010,W08,07-07-2023,2,1,Completed
ORD0052856,ORD0052856-L1,C01779,P0166,W11,08-07-2023,7,6,Completed
ORD0052857,ORD0052857-L1,C01779,P0003,W11,21-07-2023,3,2,Completed
ORD0052858,ORD0052858-L1,C01779,P0107,W11,29-07-2023,6,5,Completed
ORD0052858,ORD0052858-L2,C01779,P0147,W11,29-07-2023,6,5,Completed
ORD0052859,ORD0052859-L1,C01779,P0071,W13,02-10-2023,1,0,Completed
ORD0052860,ORD0052860-L1,C01779,P0044,W04,09-10-2023,5,3,Completed
ORD0052860,ORD0052860-L2,C01779,P0008,W03,09-10-2023,7,6,Completed
ORD0052861,ORD0052861-L1,C01779,P0159,W11,15-10-2023,5,4,Completed
ORD0052862,ORD0052862-L1,C01779,P0032,W11,05-11-2023,6,5,Completed
ORD0052862,ORD0052862-L2,C01779,P0133,W07,05-11-2023,2,1,Completed
ORD0052863,ORD0052863-L1,C01779,P0076,W03,15-11-2023,3,2,Completed
ORD0052863,ORD0052863-L2,C01779,P0037,W12,15-11-2023,4,1,Completed
ORD0052864,ORD0052864-L1,C01779,P0090,W09,23-12-2023,1,0,Completed
ORD0052864,ORD0052864-L2,C01779,P0168,W15,23-12-2023,5,3,Completed
ORD0052864,ORD0052864-L3,C01779,P0189,W11,23-12-2023,7,6,Completed
ORD0052865,ORD0052865-L1,C01779,P0129,W13,26-12-2023,4,3,Completed
ORD0052865,ORD0052865-L2,C01779,P0004,W03,26-12-2023,4,3,Completed
ORD0052866,ORD0052866-L1,C01779,P0070,W08,29-02-2024,6,5,Completed
ORD0052866,ORD0052866-L2,C01779,P0143,W11,29-02-2024,7,2,Completed
ORD0052867,ORD0052867-L1,C01779,P0149,W02,31-03-2024,7,6,Completed
ORD0052868,ORD0052868-L1,C01779,P0118,W08,12-04-2024,6,5,Completed
ORD0052869,ORD0052869-L1,C01779,P0094,W06,08-05-2024,4,0,Cancelled
ORD0052870,ORD0052870-L1,C01779,P0028,W02,03-06-2024,3,2,Completed
ORD0052870,ORD0052870-L2,C01779,P0021,W03,03-06-2024,5,4,Completed
ORD0052871,ORD0052871-L1,C01779,P0019,W02,21-06-2024,1,0,Completed
ORD0052871,ORD0052871-L2,C01779,P0042,W13,21-06-2024,6,5,Completed
ORD0052871,ORD0052871-L3,C01779,P0159,W11,21-06-2024,3,2,Completed
ORD0052872,ORD0052872-L1,C01779,P0078,W03,27-06-2024,1,0,Completed
ORD0052872,ORD0052872-L2,C01779,P0162,W10,27-06-2024,7,6,Completed
ORD0052873,ORD0052873-L1,C01779,P0095,W04,01-08-2024,4,3,Completed
ORD0052874,ORD0052874-L1,C01779,P0027,W11,14-09-2024,2,0,Completed
ORD0052875,ORD0052875-L1,C01779,P0049,W05,24-09-2024,2,1,Completed
ORD0052875,ORD0052875-L2,C01779,P0155,W07,24-09-2024,7,6,Completed
ORD0052876,ORD0052876-L1,C01779,P0029,W11,11-11-2024,7,6,Completed
ORD0052876,ORD0052876-L2,C01779,P0025,W11,11-11-2024,6,5,Completed
ORD0052877,ORD0052877-L1,C01779,P0041,W13,22-11-2024,7,6,Completed
ORD0052878,ORD0052878-L1,C01780,P0102,W11,13-03-2023,1,0,Completed
ORD0052879,ORD0052879-L1,C01780,P0024,W15,05-04-2023,7,6,Completed
ORD0052879,ORD0052879-L2,C01780,P0101,W10,05-04-2023,3,2,Completed
ORD0052880,ORD0052880-L1,C01780,P0062,W03,13-04-2023,6,5,Completed
ORD0052881,ORD0052881-L1,C01780,P0027,W06,01-05-2023,6,2,Completed
ORD0052881,ORD0052881-L2,C01780,P0055,W15,01-05-2023,6,5,Completed
ORD0052882,ORD0052882-L1,C01780,P0181,W11,13-05-2023,5,4,Completed
ORD0052883,ORD0052883-L1,C01780,P0089,W12,18-05-2023,3,2,Completed
ORD0052883,ORD0052883-L2,C01780,P0087,W07,18-05-2023,4,3,Completed
ORD0052883,ORD0052883-L3,C01780,P0144,W15,18-05-2023,7,6,Completed
ORD0052884,ORD0052884-L1,C01780,P0060,W06,28-06-2023,3,2,Completed
ORD0052885,ORD0052885-L1,C01780,P0174,W04,02-07-2023,1,0,Completed
ORD0052886,ORD0052886-L1,C01780,P0137,W10,06-07-2023,4,0,Cancelled
ORD0052886,ORD0052886-L2,C01780,P0127,W13,06-07-2023,3,0,Cancelled
ORD0052887,ORD0052887-L1,C01780,P0002,W09,01-08-2023,4,3,Completed
ORD0052887,ORD0052887-L2,C01780,P0043,W05,01-08-2023,4,3,Completed
ORD0052888,ORD0052888-L1,C01780,P0135,W09,08-08-2023,1,0,Completed
ORD0052889,ORD0052889-L1,C01780,P0043,W05,02-10-2023,4,3,Completed
ORD0052889,ORD0052889-L2,C01780,P0134,W02,02-10-2023,6,5,Completed
ORD0052889,ORD0052889-L3,C01780,P0087,W09,02-10-2023,6,5,Completed
ORD0052890,ORD0052890-L1,C01780,P0106,W06,11-10-2023,5,4,Completed
ORD0052891,ORD0052891-L1,C01780,P0002,W13,28-10-2023,6,5,Completed
ORD0052891,ORD0052891-L2,C01780,P0157,W02,28-10-2023,4,2,Completed
ORD0052892,ORD0052892-L1,C01780,P0121,W03,19-12-2023,1,0,Completed
ORD0052893,ORD0052893-L1,C01780,P0023,W02,09-01-2024,2,1,Completed
ORD0052894,ORD0052894-L1,C01780,P0025,W10,16-01-2024,2,1,Completed
ORD0052894,ORD0052894-L2,C01780,P0157,W02,16-01-2024,5,4,Completed
ORD0052894,ORD0052894-L3,C01780,P0159,W05,16-01-2024,2,1,Completed
ORD0052895,ORD0052895-L1,C01780,P0042,W15,27-01-2024,2,1,Completed
ORD0052896,ORD0052896-L1,C01780,P0085,W10,31-01-2024,3,2,Completed
ORD0052897,ORD0052897-L1,C01780,P0011,W15,16-02-2024,3,2,Completed
ORD0052897,ORD0052897-L2,C01780,P0004,W07,16-02-2024,7,4,Completed
ORD0052898,ORD0052898-L1,C01780,P0085,W10,04-03-2024,1,0,Cancelled
ORD0052898,ORD0052898-L2,C01780,P0193,W15,04-03-2024,2,0,Cancelled
ORD0052899,ORD0052899-L1,C01780,P0149,W02,05-04-2024,4,3,Completed
ORD0052899,ORD0052899-L2,C01780,P0008,W01,05-04-2024,7,6,Completed
ORD0052899,ORD0052899-L3,C01780,P0062,W12,05-04-2024,5,4,Completed
ORD0052900,ORD0052900-L1,C01780,P0019,W02,28-04-2024,2,1,Completed
ORD0052900,ORD0052900-L2,C01780,P0159,W04,28-04-2024,2,1,Completed
ORD0052901,ORD0052901-L1,C01780,P0002,W11,02-05-2024,2,1,Completed
ORD0052901,ORD0052901-L2,C01780,P0047,W05,02-05-2024,1,0,Completed
ORD0052902,ORD0052902-L1,C01780,P0001,W03,15-05-2024,3,2,Completed
ORD0052902,ORD0052902-L2,C01780,P0157,W14,15-05-2024,7,2,Completed
ORD0052902,ORD0052902-L3,C01780,P0048,W14,15-05-2024,1,0,Completed
ORD0052903,ORD0052903-L1,C01780,P0132,W02,13-06-2024,1,0,Completed
ORD0052903,ORD0052903-L2,C01780,P0111,W02,13-06-2024,2,1,Completed
ORD0052904,ORD0052904-L1,C01780,P0070,W08,07-07-2024,1,0,Completed
ORD0052905,ORD0052905-L1,C01780,P0042,W15,22-07-2024,3,2,Completed
ORD0052905,ORD0052905-L2,C01780,P0157,W02,22-07-2024,7,6,Completed
ORD0052905,ORD0052905-L3,C01780,P0178,W13,22-07-2024,6,5,Completed
ORD0052906,ORD0052906-L1,C01780,P0146,W14,10-08-2024,4,3,Completed
ORD0052906,ORD0052906-L2,C01780,P0087,W15,10-08-2024,1,0,Completed
ORD0052907,ORD0052907-L1,C01780,P0032,W04,11-08-2024,6,4,Completed
ORD0052907,ORD0052907-L2,C01780,P0049,W11,11-08-2024,5,4,Completed
ORD0052908,ORD0052908-L1,C01780,P0191,W10,24-08-2024,6,0,Cancelled
ORD0052909,ORD0052909-L1,C01780,P0084,W15,03-10-2024,2,1,Completed
ORD0052910,ORD0052910-L1,C01780,P0033,W08,22-10-2024,3,2,Completed
ORD0052910,ORD0052910-L2,C01780,P0123,W03,22-10-2024,4,3,Completed
ORD0052910,ORD0052910-L3,C01780,P0041,W15,22-10-2024,4,3,Completed
ORD0052911,ORD0052911-L1,C01780,P0131,W15,21-11-2024,7,6,Completed
ORD0052911,ORD0052911-L2,C01780,P0113,W14,21-11-2024,6,5,Completed
ORD0052912,ORD0052912-L1,C01780,P0036,W12,21-12-2024,3,1,Completed
ORD0052913,ORD0052913-L1,C01781,P0085,W09,03-02-2023,4,3,Completed
ORD0052914,ORD0052914-L1,C01781,P0101,W08,09-03-2023,2,1,Completed
ORD0052915,ORD0052915-L1,C01781,P0111,W13,17-03-2023,4,3,Completed
ORD0052916,ORD0052916-L1,C01781,P0158,W08,23-03-2023,4,3,Completed
ORD0052916,ORD0052916-L2,C01781,P0099,W09,23-03-2023,7,4,Completed
ORD0052917,ORD0052917-L1,C01781,P0137,W05,31-03-2023,1,0,Completed
ORD0052918,ORD0052918-L1,C01781,P0117,W05,19-04-2023,2,1,Completed
ORD0052918,ORD0052918-L2,C01781,P0024,W15,19-04-2023,4,3,Completed
ORD0052919,ORD0052919-L1,C01781,P0063,W09,14-06-2023,6,5,Completed
ORD0052919,ORD0052919-L2,C01781,P0185,W12,14-06-2023,5,4,Completed
ORD0052920,ORD0052920-L1,C01781,P0050,W11,22-06-2023,2,1,Completed
ORD0052921,ORD0052921-L1,C01781,P0008,W10,03-07-2023,7,6,Completed
ORD0052922,ORD0052922-L1,C01781,P0027,W05,08-08-2023,7,6,Completed
ORD0052923,ORD0052923-L1,C01781,P0027,W06,17-08-2023,6,5,Completed
ORD0052924,ORD0052924-L1,C01781,P0085,W15,08-09-2023,5,4,Completed
ORD0052925,ORD0052925-L1,C01781,P0128,W08,19-09-2023,3,2,Completed
ORD0052926,ORD0052926-L1,C01781,P0094,W11,02-10-2023,7,6,Completed
ORD0052927,ORD0052927-L1,C01781,P0008,W03,14-10-2023,4,3,Completed
ORD0052927,ORD0052927-L2,C01781,P0195,W12,14-10-2023,3,1,Completed
ORD0052927,ORD0052927-L3,C01781,P0057,W12,14-10-2023,2,0,Completed
ORD0052928,ORD0052928-L1,C01781,P0004,W08,22-11-2023,1,0,Completed
ORD0052929,ORD0052929-L1,C01781,P0149,W14,13-12-2023,4,3,Completed
ORD0052930,ORD0052930-L1,C01781,P0125,W07,24-01-2024,6,5,Completed
ORD0052931,ORD0052931-L1,C01781,P0107,W02,21-02-2024,5,4,Completed
ORD0052931,ORD0052931-L2,C01781,P0182,W08,21-02-2024,3,2,Completed
ORD0052932,ORD0052932-L1,C01781,P0068,W05,20-03-2024,1,0,Completed
ORD0052932,ORD0052932-L2,C01781,P0184,W02,20-03-2024,6,5,Completed
ORD0052933,ORD0052933-L1,C01781,P0102,W13,25-03-2024,5,4,Completed
ORD0052934,ORD0052934-L1,C01781,P0157,W14,11-04-2024,5,3,Completed
ORD0052935,ORD0052935-L1,C01781,P0019,W13,06-05-2024,7,6,Completed
ORD0052936,ORD0052936-L1,C01781,P0108,W05,01-06-2024,5,4,Completed
ORD0052936,ORD0052936-L2,C01781,P0168,W13,01-06-2024,5,4,Completed
ORD0052936,ORD0052936-L3,C01781,P0032,W03,01-06-2024,4,3,Completed
ORD0052937,ORD0052937-L1,C01781,P0133,W04,31-07-2024,4,3,Completed
ORD0052937,ORD0052937-L2,C01781,P0044,W08,31-07-2024,4,1,Completed
ORD0052938,ORD0052938-L1,C01781,P0044,W09,01-08-2024,2,1,Completed
ORD0052938,ORD0052938-L2,C01781,P0088,W12,01-08-2024,2,1,Completed
ORD0052939,ORD0052939-L1,C01781,P0027,W05,25-08-2024,1,0,Completed
ORD0052939,ORD0052939-L2,C01781,P0165,W01,25-08-2024,1,0,Completed
ORD0052940,ORD0052940-L1,C01781,P0185,W08,02-09-2024,4,3,Completed
ORD0052941,ORD0052941-L1,C01781,P0131,W08,06-11-2024,5,4,Completed
ORD0052942,ORD0052942-L1,C01781,P0018,W03,13-11-2024,5,4,Completed
ORD0052943,ORD0052943-L1,C01781,P0131,W08,22-11-2024,5,1,Completed
ORD0052943,ORD0052943-L2,C01781,P0031,W15,22-11-2024,6,5,Completed
ORD0052943,ORD0052943-L3,C01781,P0024,W11,22-11-2024,4,3,Completed
ORD0052944,ORD0052944-L1,C01781,P0047,W07,01-12-2024,3,2,Completed
ORD0052944,ORD0052944-L2,C01781,P0050,W07,01-12-2024,1,0,Completed
ORD0052945,ORD0052945-L1,C01781,P0143,W09,05-12-2024,7,6,Completed
ORD0052946,ORD0052946-L1,C01781,P0195,W15,12-12-2024,6,5,Completed
ORD0052947,ORD0052947-L1,C01782,P0195,W15,02-02-2023,3,2,Completed
ORD0052948,ORD0052948-L1,C01782,P0119,W15,06-02-2023,3,2,Completed
ORD0052948,ORD0052948-L2,C01782,P0015,W10,06-02-2023,2,1,Completed
ORD0052949,ORD0052949-L1,C01782,P0003,W10,13-02-2023,4,3,Completed
ORD0052950,ORD0052950-L1,C01782,P0075,W06,19-02-2023,2,1,Completed
ORD0052950,ORD0052950-L2,C01782,P0027,W01,19-02-2023,4,3,Completed
ORD0052951,ORD0052951-L1,C01782,P0194,W02,22-02-2023,1,0,Completed
ORD0052952,ORD0052952-L1,C01782,P0165,W06,24-02-2023,4,3,Completed
ORD0052953,ORD0052953-L1,C01782,P0072,W02,28-02-2023,3,2,Completed
ORD0052954,ORD0052954-L1,C01782,P0149,W08,02-03-2023,2,1,Completed
ORD0052954,ORD0052954-L2,C01782,P0015,W10,02-03-2023,1,0,Completed
ORD0052955,ORD0052955-L1,C01782,P0107,W02,21-03-2023,2,1,Completed
ORD0052956,ORD0052956-L1,C01782,P0094,W10,12-04-2023,4,3,Completed
ORD0052956,ORD0052956-L2,C01782,P0004,W01,12-04-2023,4,3,Completed
ORD0052956,ORD0052956-L3,C01782,P0029,W02,12-04-2023,2,1,Completed
ORD0052957,ORD0052957-L1,C01782,P0125,W11,23-05-2023,1,0,Completed
ORD0052957,ORD0052957-L2,C01782,P0015,W13,23-05-2023,2,1,Completed
ORD0052957,ORD0052957-L3,C01782,P0089,W15,23-05-2023,1,0,Completed
ORD0052958,ORD0052958-L1,C01782,P0127,W11,18-06-2023,1,0,Completed
ORD0052959,ORD0052959-L1,C01782,P0157,W02,02-07-2023,4,3,Completed
ORD0052960,ORD0052960-L1,C01782,P0055,W15,05-07-2023,4,2,Completed
ORD0052960,ORD0052960-L2,C01782,P0028,W15,05-07-2023,3,2,Completed
ORD0052960,ORD0052960-L3,C01782,P0016,W07,05-07-2023,2,0,Completed
ORD0052961,ORD0052961-L1,C01782,P0005,W02,15-08-2023,3,2,Completed
ORD0052961,ORD0052961-L2,C01782,P0109,W01,15-08-2023,2,1,Completed
ORD0052961,ORD0052961-L3,C01782,P0037,W01,15-08-2023,2,1,Completed
ORD0052962,ORD0052962-L1,C01782,P0027,W01,27-10-2023,2,1,Completed
ORD0052962,ORD0052962-L2,C01782,P0001,W02,27-10-2023,1,0,Completed
ORD0052962,ORD0052962-L3,C01782,P0093,W02,27-10-2023,3,2,Completed
ORD0052963,ORD0052963-L1,C01782,P0027,W06,29-10-2023,1,0,Completed
ORD0052964,ORD0052964-L1,C01782,P0155,W02,30-10-2023,2,1,Completed
ORD0052964,ORD0052964-L2,C01782,P0105,W15,30-10-2023,2,1,Completed
ORD0052965,ORD0052965-L1,C01782,P0047,W10,09-11-2023,3,2,Completed
ORD0052966,ORD0052966-L1,C01782,P0141,W15,05-12-2023,4,3,Completed
ORD0052967,ORD0052967-L1,C01782,P0187,W13,19-01-2024,4,3,Completed
ORD0052968,ORD0052968-L1,C01782,P0070,W04,20-01-2024,3,2,Completed
ORD0052968,ORD0052968-L2,C01782,P0023,W02,20-01-2024,3,2,Completed
ORD0052969,ORD0052969-L1,C01782,P0149,W02,20-01-2024,4,3,Completed
ORD0052970,ORD0052970-L1,C01782,P0152,W06,10-02-2024,4,3,Completed
ORD0052971,ORD0052971-L1,C01782,P0147,W02,05-04-2024,4,3,Completed
ORD0052972,ORD0052972-L1,C01782,P0048,W05,08-05-2024,2,1,Completed
ORD0052973,ORD0052973-L1,C01782,P0005,W06,19-05-2024,3,2,Completed
ORD0052973,ORD0052973-L2,C01782,P0144,W15,19-05-2024,2,1,Completed
ORD0052974,ORD0052974-L1,C01782,P0088,W05,03-06-2024,1,0,Completed
ORD0052975,ORD0052975-L1,C01782,P0157,W08,24-07-2024,4,3,Completed
ORD0052976,ORD0052976-L1,C01782,P0179,W11,08-10-2024,4,3,Completed
ORD0052977,ORD0052977-L1,C01782,P0157,W14,09-10-2024,3,2,Completed
ORD0052977,ORD0052977-L2,C01782,P0195,W14,09-10-2024,3,2,Completed
ORD0052978,ORD0052978-L1,C01782,P0144,W09,23-10-2024,2,1,Completed
ORD0052979,ORD0052979-L1,C01782,P0128,W10,24-10-2024,1,0,Completed
ORD0052979,ORD0052979-L2,C01782,P0170,W10,24-10-2024,3,2,Completed
ORD0052980,ORD0052980-L1,C01782,P0004,W03,22-11-2024,3,2,Completed
ORD0052980,ORD0052980-L2,C01782,P0014,W06,22-11-2024,4,3,Completed
ORD0052981,ORD0052981-L1,C01782,P0003,W15,18-12-2024,2,1,Completed
ORD0052981,ORD0052981-L2,C01782,P0029,W12,18-12-2024,2,1,Completed
ORD0052982,ORD0052982-L1,C01783,P0109,W11,13-01-2023,1,0,Completed
ORD0052983,ORD0052983-L1,C01783,P0141,W04,24-02-2023,5,4,Completed
ORD0052984,ORD0052984-L1,C01783,P0008,W03,06-03-2023,5,4,Completed
ORD0052985,ORD0052985-L1,C01783,P0157,W03,22-03-2023,2,1,Completed
ORD0052985,ORD0052985-L2,C01783,P0142,W03,22-03-2023,6,5,Completed
ORD0052986,ORD0052986-L1,C01783,P0179,W11,04-06-2023,1,0,Completed
ORD0052987,ORD0052987-L1,C01783,P0149,W14,21-09-2023,4,3,Completed
ORD0052987,ORD0052987-L2,C01783,P0071,W08,21-09-2023,1,0,Completed
ORD0052988,ORD0052988-L1,C01783,P0095,W03,20-11-2023,1,0,Cancelled
ORD0052988,ORD0052988-L2,C01783,P0162,W10,20-11-2023,1,0,Cancelled
ORD0052988,ORD0052988-L3,C01783,P0016,W05,20-11-2023,2,0,Cancelled
ORD0052989,ORD0052989-L1,C01783,P0125,W13,17-12-2023,5,4,Completed
ORD0052989,ORD0052989-L2,C01783,P0105,W11,17-12-2023,7,6,Completed
ORD0052989,ORD0052989-L3,C01783,P0195,W11,17-12-2023,3,2,Completed
ORD0052990,ORD0052990-L1,C01783,P0076,W03,31-12-2023,7,6,Completed
ORD0052990,ORD0052990-L2,C01783,P0062,W03,31-12-2023,4,3,Completed
ORD0052991,ORD0052991-L1,C01783,P0031,W11,11-02-2024,2,1,Completed
ORD0052991,ORD0052991-L2,C01783,P0081,W11,11-02-2024,5,4,Completed
ORD0052992,ORD0052992-L1,C01783,P0023,W03,19-03-2024,3,2,Completed
ORD0052992,ORD0052992-L2,C01783,P0071,W03,19-03-2024,6,5,Completed
ORD0052993,ORD0052993-L1,C01783,P0075,W11,21-03-2024,4,3,Completed
ORD0052994,ORD0052994-L1,C01783,P0140,W07,29-07-2024,2,1,Completed
ORD0052995,ORD0052995-L1,C01783,P0005,W09,04-09-2024,6,5,Completed
ORD0052996,ORD0052996-L1,C01783,P0109,W11,19-09-2024,5,4,Completed
ORD0052996,ORD0052996-L2,C01783,P0155,W05,19-09-2024,4,3,Completed
ORD0052997,ORD0052997-L1,C01783,P0038,W11,30-09-2024,7,6,Completed
ORD0052998,ORD0052998-L1,C01783,P0070,W04,04-11-2024,4,3,Completed
ORD0052999,ORD0052999-L1,C01783,P0016,W07,06-11-2024,3,2,Completed
ORD0053000,ORD0053000-L1,C01783,P0037,W01,12-11-2024,3,2,Completed
ORD0053000,ORD0053000-L2,C01783,P0045,W01,12-11-2024,1,0,Completed
ORD0053001,ORD0053001-L1,C01783,P0144,W09,28-11-2024,1,0,Completed
ORD0053001,ORD0053001-L2,C01783,P0132,W15,28-11-2024,3,2,Completed
ORD0053002,ORD0053002-L1,C01783,P0106,W05,29-11-2024,3,2,Completed
ORD0053002,ORD0053002-L2,C01783,P0131,W09,29-11-2024,5,1,Completed
ORD0053003,ORD0053003-L1,C01784,P0087,W14,11-01-2023,4,3,Completed
ORD0053004,ORD0053004-L1,C01784,P0004,W08,22-01-2023,3,2,Completed
ORD0053005,ORD0053005-L1,C01784,P0180,W02,25-01-2023,4,3,Completed
ORD0053006,ORD0053006-L1,C01784,P0131,W12,04-02-2023,1,0,Completed
ORD0053006,ORD0053006-L2,C01784,P0159,W11,04-02-2023,2,1,Completed
ORD0053006,ORD0053006-L3,C01784,P0195,W05,04-02-2023,2,1,Completed
ORD0053007,ORD0053007-L1,C01784,P0198,W12,08-02-2023,3,2,Completed
ORD0053008,ORD0053008-L1,C01784,P0074,W15,28-03-2023,2,1,Completed
ORD0053009,ORD0053009-L1,C01784,P0002,W03,04-04-2023,2,1,Completed
ORD0053009,ORD0053009-L2,C01784,P0198,W11,04-04-2023,2,1,Completed
ORD0053009,ORD0053009-L3,C01784,P0016,W04,04-04-2023,1,0,Completed
ORD0053010,ORD0053010-L1,C01784,P0186,W03,05-04-2023,4,3,Completed
ORD0053010,ORD0053010-L2,C01784,P0001,W03,05-04-2023,1,0,Completed
ORD0053011,ORD0053011-L1,C01784,P0105,W12,05-05-2023,1,0,Completed
ORD0053011,ORD0053011-L2,C01784,P0026,W01,05-05-2023,3,2,Completed
ORD0053012,ORD0053012-L1,C01784,P0099,W13,13-05-2023,2,1,Completed
ORD0053012,ORD0053012-L2,C01784,P0032,W11,13-05-2023,3,2,Completed
ORD0053013,ORD0053013-L1,C01784,P0049,W11,03-06-2023,4,3,Completed
ORD0053013,ORD0053013-L2,C01784,P0140,W03,03-06-2023,1,0,Completed
ORD0053014,ORD0053014-L1,C01784,P0163,W09,06-06-2023,3,2,Completed
ORD0053014,ORD0053014-L2,C01784,P0078,W03,06-06-2023,1,0,Completed
ORD0053015,ORD0053015-L1,C01784,P0190,W06,14-06-2023,2,1,Completed
ORD0053015,ORD0053015-L2,C01784,P0005,W11,14-06-2023,2,1,Completed
ORD0053016,ORD0053016-L1,C01784,P0029,W11,23-09-2023,4,3,Completed
ORD0053016,ORD0053016-L2,C01784,P0085,W09,23-09-2023,1,0,Completed
ORD0053016,ORD0053016-L3,C01784,P0026,W11,23-09-2023,4,3,Completed
ORD0053017,ORD0053017-L1,C01784,P0012,W09,24-09-2023,4,3,Completed
ORD0053017,ORD0053017-L2,C01784,P0140,W03,24-09-2023,3,1,Completed
ORD0053018,ORD0053018-L1,C01784,P0084,W09,09-10-2023,1,0,Completed
ORD0053019,ORD0053019-L1,C01784,P0163,W11,03-11-2023,1,0,Completed
ORD0053019,ORD0053019-L2,C01784,P0107,W11,03-11-2023,1,0,Completed
ORD0053020,ORD0053020-L1,C01784,P0195,W11,05-11-2023,3,2,Completed
ORD0053020,ORD0053020-L2,C01784,P0146,W13,05-11-2023,3,2,Completed
ORD0053021,ORD0053021-L1,C01784,P0177,W11,04-12-2023,3,0,Cancelled
ORD0053022,ORD0053022-L1,C01784,P0088,W05,04-12-2023,4,3,Completed
ORD0053023,ORD0053023-L1,C01784,P0195,W11,08-12-2023,3,2,Completed
ORD0053023,ORD0053023-L2,C01784,P0141,W12,08-12-2023,1,0,Completed
ORD0053024,ORD0053024-L1,C01784,P0096,W03,05-01-2024,1,0,Completed
ORD0053025,ORD0053025-L1,C01784,P0089,W15,03-03-2024,1,0,Completed
ORD0053025,ORD0053025-L2,C01784,P0179,W11,03-03-2024,3,2,Completed
ORD0053026,ORD0053026-L1,C01784,P0023,W14,15-03-2024,2,1,Completed
ORD0053026,ORD0053026-L2,C01784,P0036,W10,15-03-2024,4,3,Completed
ORD0053026,ORD0053026-L3,C01784,P0140,W13,15-03-2024,2,1,Completed
ORD0053027,ORD0053027-L1,C01784,P0045,W09,01-04-2024,1,0,Completed
ORD0053028,ORD0053028-L1,C01784,P0126,W08,03-04-2024,4,3,Completed
ORD0053028,ORD0053028-L2,C01784,P0016,W05,03-04-2024,2,1,Completed
ORD0053029,ORD0053029-L1,C01784,P0108,W03,20-04-2024,4,3,Completed
ORD0053030,ORD0053030-L1,C01784,P0146,W14,14-05-2024,4,3,Completed
