Delivery_ID,Order_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Region,Delivery_Accuracy_Flag,Damage_Flag,Carrier_ID
DLV0056013,ORD0057659,30-08-2024,04-09-2024,04-09-2024,Delivered,East,Y,N,CAR14
DLV0056014,ORD0057660,04-09-2024,09-09-2024,12-09-2024,Delivered,East,Y,N,CAR03
DLV0056015,ORD0057661,24-10-2024,29-10-2024,28-10-2024,Delivered,East,Y,N,CAR04
DLV0056016,ORD0057662,14-02-2023,17-02-2023,17-02-2023,Delivered,North,Y,N,CAR14
DLV0056017,ORD0057663,10-03-2023,13-03-2023,22-03-2023,Delivered,North,Y,N,CAR13
DLV0056018,ORD0057664,13-03-2023,16-03-2023,15-03-2023,Delivered,North,Y,Y,CAR04
DLV0056019,ORD0057665,21-04-2023,24-04-2023,23-04-2023,Delivered,North,Y,N,CAR04
DLV0056020,ORD0057666,06-05-2023,09-05-2023,08-05-2023,Delivered,North,Y,N,CAR07
DLV0056021,ORD0057667,22-06-2023,25-06-2023,24-06-2023,Delivered,North,Y,N,CAR14
DLV0056022,ORD0057668,11-07-2023,14-07-2023,15-07-2023,Delivered,North,Y,Y,CAR09
DLV0056023,ORD0057669,14-07-2023,17-07-2023,16-07-2023,Delivered,North,Y,N,CAR11
DLV0056024,ORD0057671,02-08-2023,05-08-2023,04-08-2023,Delivered,North,Y,N,CAR13
DLV0056025,ORD0057672,14-09-2023,17-09-2023,16-09-2023,Delivered,North,Y,N,CAR03
DLV0056026,ORD0057673,20-09-2023,23-09-2023,23-09-2023,Delivered,North,Y,N,CAR06
DLV0056027,ORD0057674,23-09-2023,26-09-2023,26-09-2023,Delivered,North,Y,N,CAR08
DLV0056028,ORD0057675,24-09-2023,27-09-2023,27-09-2023,Delivered,North,Y,N,CAR11
DLV0056029,ORD0057676,16-10-2023,19-10-2023,19-10-2023,Delivered,North,Y,N,CAR03
DLV0056030,ORD0057677,02-11-2023,05-11-2023,05-11-2023,Delivered,North,Y,N,CAR10
DLV0056031,ORD0057678,12-12-2023,15-12-2023,15-12-2023,Delivered,North,Y,N,CAR10
DLV0056032,ORD0057679,18-01-2024,21-01-2024,20-01-2024,Delivered,North,Y,N,CAR02
DLV0056033,ORD0057680,12-02-2024,15-02-2024,14-02-2024,Delivered,North,Y,N,CAR01
DLV0056034,ORD0057681,07-04-2024,10-04-2024,09-04-2024,Delivered,North,Y,N,CAR14
DLV0056035,ORD0057682,17-05-2024,20-05-2024,20-05-2024,Delivered,North,Y,N,CAR08
DLV0056036,ORD0057683,26-05-2024,29-05-2024,29-05-2024,Delivered,North,Y,N,CAR14
DLV0056037,ORD0057684,22-08-2024,25-08-2024,25-08-2024,Delivered,North,Y,N,CAR04
DLV0056038,ORD0057686,24-01-2023,27-01-2023,25-01-2023,Delivered,North,Y,N,CAR11
DLV0056039,ORD0057687,16-05-2023,19-05-2023,22-05-2023,Delivered,North,Y,N,CAR04
DLV0056040,ORD0057688,07-06-2023,10-06-2023,09-06-2023,Delivered,North,Y,N,CAR02
DLV0056041,ORD0057689,11-07-2023,14-07-2023,14-07-2023,Delivered,North,Y,N,CAR01
DLV0056042,ORD0057690,16-10-2023,19-10-2023,17-10-2023,Delivered,North,Y,N,CAR15
DLV0056043,ORD0057691,22-01-2024,25-01-2024,25-01-2024,Delivered,North,Y,N,CAR03
DLV0056044,ORD0057692,23-01-2024,26-01-2024,26-01-2024,Delivered,North,Y,N,CAR13
DLV0056045,ORD0057693,29-02-2024,03-03-2024,09-03-2024,Delivered,North,Y,N,CAR11
DLV0056046,ORD0057694,11-04-2024,14-04-2024,13-04-2024,Delivered,North,Y,N,CAR10
DLV0056047,ORD0057695,20-06-2024,23-06-2024,24-06-2024,Delivered,North,Y,N,CAR15
DLV0056048,ORD0057696,05-08-2024,08-08-2024,07-08-2024,Delivered,North,Y,N,CAR03
DLV0056049,ORD0057697,19-09-2024,22-09-2024,12-10-2024,Delivered,North,Y,N,CAR14
DLV0056050,ORD0057698,15-12-2024,18-12-2024,17-12-2024,Delivered,North,Y,N,CAR01
DLV0056051,ORD0057699,31-12-2024,03-01-2025,,In Transit,North,Y,N,CAR04
DLV0056052,ORD0057700,14-02-2023,18-02-2023,21-02-2023,Delivered,South,Y,N,CAR04
DLV0056053,ORD0057701,27-02-2023,03-03-2023,07-03-2023,Delivered,South,Y,N,CAR02
DLV0056054,ORD0057702,02-03-2023,06-03-2023,05-03-2023,Delivered,South,Y,N,CAR11
DLV0056055,ORD0057703,07-03-2023,11-03-2023,10-03-2023,Delivered,South,Y,N,CAR14
DLV0056056,ORD0057704,25-05-2023,29-05-2023,29-05-2023,Delivered,South,Y,N,CAR09
DLV0056057,ORD0057705,05-07-2023,09-07-2023,26-07-2023,Delivered,South,Y,N,CAR02
DLV0056058,ORD0057706,08-07-2023,12-07-2023,11-07-2023,Delivered,South,Y,N,CAR13
DLV0056059,ORD0057707,31-07-2023,04-08-2023,16-09-2023,Delivered,South,Y,N,CAR12
DLV0056060,ORD0057708,10-08-2023,14-08-2023,13-08-2023,Delivered,South,Y,N,CAR08
DLV0056061,ORD0057709,16-08-2023,20-08-2023,04-09-2023,Delivered,South,Y,N,CAR11
DLV0056062,ORD0057710,19-08-2023,23-08-2023,23-08-2023,Delivered,South,Y,N,CAR01
DLV0056063,ORD0057711,31-08-2023,04-09-2023,04-09-2023,Delivered,South,Y,N,CAR07
DLV0056064,ORD0057712,04-09-2023,08-09-2023,18-09-2023,Delivered,South,Y,N,CAR03
DLV0056065,ORD0057713,08-09-2023,12-09-2023,11-09-2023,Delivered,South,Y,N,CAR03
DLV0056066,ORD0057714,19-09-2023,23-09-2023,22-09-2023,Delivered,South,Y,N,CAR10
DLV0056067,ORD0057715,10-12-2023,14-12-2023,17-12-2023,Delivered,South,Y,N,CAR06
DLV0056068,ORD0057716,13-12-2023,17-12-2023,11-01-2024,Delivered,South,Y,N,CAR07
DLV0056069,ORD0057717,21-02-2024,25-02-2024,25-02-2024,Delivered,South,Y,N,CAR06
DLV0056070,ORD0057718,04-03-2024,08-03-2024,23-03-2024,Delivered,South,Y,N,CAR11
DLV0056071,ORD0057719,05-04-2024,09-04-2024,08-04-2024,Delivered,South,Y,N,CAR01
DLV0056072,ORD0057720,12-05-2024,16-05-2024,16-05-2024,Delivered,South,Y,N,CAR05
DLV0056073,ORD0057721,03-06-2024,07-06-2024,01-07-2024,Delivered,South,Y,N,CAR04
DLV0056074,ORD0057722,12-06-2024,16-06-2024,16-06-2024,Delivered,South,Y,N,CAR10
DLV0056075,ORD0057723,05-07-2024,09-07-2024,05-08-2024,Delivered,South,Y,N,CAR01
DLV0056076,ORD0057724,24-08-2024,28-08-2024,27-08-2024,Delivered,South,Y,N,CAR07
DLV0056077,ORD0057725,26-08-2024,30-08-2024,30-08-2024,Delivered,South,Y,N,CAR05
DLV0056078,ORD0057726,10-09-2024,14-09-2024,14-09-2024,Delivered,South,Y,N,CAR08
DLV0056079,ORD0057727,18-09-2024,22-09-2024,21-09-2024,Delivered,South,Y,N,CAR06
DLV0056080,ORD0057728,19-09-2024,23-09-2024,23-09-2024,Delivered,South,Y,N,CAR05
DLV0056081,ORD0057729,21-09-2024,25-09-2024,25-09-2024,Delivered,South,Y,N,CAR03
DLV0056082,ORD0057730,28-11-2024,02-12-2024,02-12-2024,Delivered,South,Y,N,CAR10
DLV0056083,ORD0057731,23-12-2024,27-12-2024,26-12-2024,Delivered,South,Y,N,CAR09
DLV0056084,ORD0057732,30-12-2024,03-01-2025,,In Transit,South,Y,N,CAR09
DLV0056085,ORD0057733,21-01-2023,25-01-2023,24-01-2023,Delivered,South,Y,N,CAR02
DLV0056086,ORD0057734,17-03-2023,21-03-2023,20-03-2023,Delivered,South,Y,N,CAR07
DLV0056087,ORD0057735,02-06-2023,06-06-2023,06-06-2023,Delivered,South,Y,N,CAR06
DLV0056088,ORD0057736,14-10-2023,18-10-2023,18-10-2023,Delivered,South,Y,N,CAR14
DLV0056089,ORD0057737,14-10-2023,18-10-2023,18-10-2023,Delivered,South,Y,N,CAR08
DLV0056090,ORD0057738,16-11-2023,20-11-2023,19-11-2023,Delivered,South,Y,N,CAR05
DLV0056091,ORD0057739,01-12-2023,05-12-2023,05-12-2023,Delivered,South,Y,N,CAR11
DLV0056092,ORD0057740,25-12-2023,29-12-2023,29-12-2023,Delivered,South,Y,N,CAR06
DLV0056093,ORD0057741,27-03-2024,31-03-2024,30-03-2024,Delivered,South,Y,N,CAR05
DLV0056094,ORD0057742,02-05-2024,06-05-2024,07-05-2024,Delivered,South,Y,N,CAR01
DLV0056095,ORD0057743,08-05-2024,12-05-2024,11-05-2024,Delivered,South,Y,N,CAR15
DLV0056096,ORD0057744,16-05-2024,20-05-2024,22-05-2024,Delivered,South,Y,N,CAR15
DLV0056097,ORD0057745,27-06-2024,01-07-2024,01-07-2024,Delivered,South,Y,N,CAR09
DLV0056098,ORD0057746,19-08-2024,23-08-2024,23-08-2024,Delivered,South,Y,N,CAR13
DLV0056099,ORD0057747,07-10-2024,11-10-2024,10-10-2024,Delivered,South,Y,N,CAR05
DLV0056100,ORD0057749,19-01-2023,23-01-2023,01-02-2023,Delivered,South,Y,N,CAR11
DLV0056101,ORD0057751,03-03-2023,07-03-2023,17-03-2023,Delivered,South,Y,N,CAR02
DLV0056102,ORD0057752,24-03-2023,28-03-2023,20-04-2023,Delivered,South,Y,N,CAR09
DLV0056103,ORD0057753,31-05-2023,04-06-2023,03-06-2023,Delivered,South,N,N,CAR06
DLV0056104,ORD0057754,03-06-2023,07-06-2023,05-06-2023,Delivered,South,Y,N,CAR01
DLV0056105,ORD0057755,24-09-2023,28-09-2023,27-09-2023,Delivered,South,Y,N,CAR10
DLV0056106,ORD0057756,09-10-2023,13-10-2023,13-10-2023,Delivered,South,Y,N,CAR02
DLV0056107,ORD0057757,16-10-2023,20-10-2023,19-10-2023,Delivered,South,Y,N,CAR07
DLV0056108,ORD0057758,18-01-2024,22-01-2024,21-01-2024,Delivered,South,Y,N,CAR05
DLV0056109,ORD0057759,04-02-2024,08-02-2024,08-02-2024,Delivered,South,Y,N,CAR12
DLV0056110,ORD0057760,20-05-2024,24-05-2024,23-05-2024,Delivered,South,Y,N,CAR07
DLV0056111,ORD0057761,03-06-2024,07-06-2024,11-06-2024,Delivered,South,Y,N,CAR11
DLV0056112,ORD0057762,26-06-2024,30-06-2024,02-07-2024,Delivered,South,Y,N,CAR14
DLV0056113,ORD0057763,28-06-2024,02-07-2024,02-07-2024,Delivered,South,Y,N,CAR08
DLV0056114,ORD0057764,11-07-2024,15-07-2024,15-07-2024,Delivered,South,Y,N,CAR04
DLV0056115,ORD0057765,22-09-2024,26-09-2024,06-10-2024,Delivered,South,Y,N,CAR13
DLV0056116,ORD0057766,26-10-2024,30-10-2024,30-10-2024,Delivered,South,Y,N,CAR05
DLV0056117,ORD0057767,16-11-2024,20-11-2024,25-11-2024,Delivered,South,Y,Y,CAR04
DLV0056118,ORD0057768,02-12-2024,06-12-2024,13-12-2024,Delivered,South,Y,N,CAR11
DLV0056119,ORD0057769,12-12-2024,16-12-2024,16-12-2024,Delivered,South,Y,N,CAR12
DLV0056120,ORD0057770,03-03-2023,07-03-2023,13-03-2023,Delivered,Central,Y,N,CAR08
DLV0056121,ORD0057771,14-03-2023,18-03-2023,18-03-2023,Delivered,Central,Y,N,CAR09
DLV0056122,ORD0057772,22-03-2023,26-03-2023,25-03-2023,Delivered,Central,Y,N,CAR04
DLV0056123,ORD0057773,08-04-2023,12-04-2023,12-04-2023,Delivered,Central,Y,N,CAR03
DLV0056124,ORD0057774,07-06-2023,11-06-2023,11-06-2023,Delivered,Central,Y,N,CAR11
DLV0056125,ORD0057775,31-07-2023,04-08-2023,03-08-2023,Delivered,Central,Y,N,CAR12
DLV0056126,ORD0057776,09-08-2023,13-08-2023,13-08-2023,Delivered,Central,Y,N,CAR01
DLV0056127,ORD0057777,19-11-2023,23-11-2023,26-11-2023,Delivered,Central,Y,N,CAR06
DLV0056128,ORD0057778,19-04-2024,23-04-2024,02-05-2024,Delivered,Central,Y,N,CAR03
DLV0056129,ORD0057779,26-04-2024,30-04-2024,30-04-2024,Delivered,Central,Y,N,CAR13
DLV0056130,ORD0057780,11-09-2024,15-09-2024,15-09-2024,Delivered,Central,Y,N,CAR04
DLV0056131,ORD0057781,07-10-2024,11-10-2024,10-10-2024,Delivered,Central,Y,N,CAR04
DLV0056132,ORD0057782,14-10-2024,18-10-2024,13-11-2024,Delivered,Central,Y,N,CAR07
DLV0056133,ORD0057783,06-11-2024,10-11-2024,10-11-2024,Delivered,Central,Y,N,CAR12
DLV0056134,ORD0057784,05-03-2023,08-03-2023,07-03-2023,Delivered,West,Y,N,CAR11
DLV0056135,ORD0057785,16-03-2023,19-03-2023,17-03-2023,Delivered,West,Y,N,CAR08
DLV0056136,ORD0057786,26-04-2023,29-04-2023,29-04-2023,Delivered,West,Y,N,CAR02
DLV0056137,ORD0057787,02-06-2023,05-06-2023,14-06-2023,Delivered,West,Y,N,CAR02
DLV0056138,ORD0057788,07-07-2023,10-07-2023,09-07-2023,Delivered,West,Y,N,CAR14
DLV0056139,ORD0057789,27-07-2023,30-07-2023,29-07-2023,Delivered,West,Y,N,CAR05
DLV0056140,ORD0057790,19-08-2023,22-08-2023,20-08-2023,Delivered,West,Y,N,CAR11
DLV0056141,ORD0057791,23-12-2023,26-12-2023,27-12-2023,Delivered,West,Y,N,CAR13
DLV0056142,ORD0057792,30-01-2024,02-02-2024,01-02-2024,Delivered,West,Y,N,CAR02
DLV0056143,ORD0057793,18-04-2024,21-04-2024,21-04-2024,Delivered,West,Y,N,CAR02
DLV0056144,ORD0057794,27-07-2024,30-07-2024,30-07-2024,Delivered,West,Y,N,CAR04
DLV0056145,ORD0057795,28-07-2024,31-07-2024,03-08-2024,Delivered,West,Y,N,CAR13
DLV0056146,ORD0057796,28-07-2024,31-07-2024,30-07-2024,Delivered,West,Y,N,CAR07
DLV0056147,ORD0057797,28-09-2024,01-10-2024,30-09-2024,Delivered,West,Y,N,CAR13
DLV0056148,ORD0057798,29-11-2024,02-12-2024,02-12-2024,Delivered,West,Y,N,CAR08
DLV0056149,ORD0057799,10-02-2023,13-02-2023,13-02-2023,Delivered,North,Y,N,CAR09
DLV0056150,ORD0057800,13-02-2023,16-02-2023,15-02-2023,Delivered,North,Y,N,CAR08
DLV0056151,ORD0057801,14-02-2023,17-02-2023,01-03-2023,Delivered,North,Y,N,CAR01
DLV0056152,ORD0057802,14-03-2023,17-03-2023,16-03-2023,Delivered,North,Y,N,CAR03
DLV0056153,ORD0057803,04-05-2023,07-05-2023,06-05-2023,Delivered,North,Y,N,CAR01
DLV0056154,ORD0057804,07-05-2023,10-05-2023,10-05-2023,Delivered,North,Y,N,CAR10
DLV0056155,ORD0057805,13-05-2023,16-05-2023,16-05-2023,Delivered,North,Y,N,CAR06
DLV0056156,ORD0057806,22-05-2023,25-05-2023,24-05-2023,Delivered,North,Y,N,CAR09
DLV0056157,ORD0057807,19-07-2023,22-07-2023,31-07-2023,Delivered,North,Y,N,CAR02
DLV0056158,ORD0057808,28-07-2023,31-07-2023,30-07-2023,Delivered,North,N,N,CAR01
DLV0056159,ORD0057809,28-08-2023,31-08-2023,29-08-2023,Delivered,North,Y,N,CAR01
DLV0056160,ORD0057810,12-10-2023,15-10-2023,17-10-2023,Delivered,North,Y,N,CAR11
DLV0056161,ORD0057811,21-10-2023,24-10-2023,24-10-2023,Delivered,North,Y,N,CAR13
DLV0056162,ORD0057812,30-10-2023,02-11-2023,02-11-2023,Delivered,North,Y,Y,CAR05
DLV0056163,ORD0057813,05-11-2023,08-11-2023,10-11-2023,Delivered,North,Y,N,CAR02
DLV0056164,ORD0057814,23-11-2023,26-11-2023,26-11-2023,Delivered,North,Y,N,CAR01
DLV0056165,ORD0057815,21-12-2023,24-12-2023,24-12-2023,Delivered,North,Y,N,CAR11
DLV0056166,ORD0057816,26-12-2023,29-12-2023,08-01-2024,Delivered,North,Y,N,CAR11
DLV0056167,ORD0057817,15-01-2024,18-01-2024,22-01-2024,Delivered,North,Y,N,CAR04
DLV0056168,ORD0057818,17-02-2024,20-02-2024,24-02-2024,Delivered,North,Y,N,CAR15
DLV0056169,ORD0057819,23-02-2024,26-02-2024,24-02-2024,Delivered,North,Y,N,CAR13
DLV0056170,ORD0057820,04-05-2024,07-05-2024,07-05-2024,Delivered,North,Y,N,CAR07
DLV0056171,ORD0057821,19-06-2024,22-06-2024,21-06-2024,Delivered,North,Y,N,CAR12
DLV0056172,ORD0057822,02-07-2024,05-07-2024,05-07-2024,Delivered,North,Y,N,CAR07
DLV0056173,ORD0057823,12-07-2024,15-07-2024,14-07-2024,Delivered,North,Y,N,CAR08
DLV0056174,ORD0057824,27-08-2024,30-08-2024,16-09-2024,Delivered,North,Y,N,CAR13
DLV0056175,ORD0057825,28-08-2024,31-08-2024,15-09-2024,Delivered,North,Y,N,CAR15
DLV0056176,ORD0057826,14-09-2024,17-09-2024,17-09-2024,Delivered,North,Y,N,CAR12
DLV0056177,ORD0057827,29-09-2024,02-10-2024,20-10-2024,Delivered,North,Y,N,CAR07
DLV0056178,ORD0057828,17-10-2024,20-10-2024,19-10-2024,Delivered,North,Y,N,CAR11
DLV0056179,ORD0057829,07-11-2024,10-11-2024,10-11-2024,Delivered,North,Y,N,CAR05
DLV0056180,ORD0057830,03-12-2024,06-12-2024,09-12-2024,Delivered,North,Y,N,CAR06
DLV0056181,ORD0057831,05-01-2023,,07-01-2023,Delivered,West,Y,N,CAR12
DLV0056182,ORD0057832,26-02-2023,01-03-2023,28-02-2023,Delivered,West,Y,N,CAR10
DLV0056183,ORD0057833,05-03-2023,08-03-2023,07-03-2023,Delivered,West,Y,N,CAR10
DLV0056184,ORD0057834,10-03-2023,13-03-2023,10-04-2023,Delivered,West,Y,N,CAR09
DLV0056185,ORD0057835,27-03-2023,30-03-2023,24-04-2023,Delivered,West,Y,N,CAR12
DLV0056186,ORD0057836,07-04-2023,10-04-2023,20-04-2023,Delivered,West,Y,N,CAR04
DLV0056187,ORD0057837,20-04-2023,23-04-2023,23-04-2023,Delivered,West,Y,N,CAR07
DLV0056188,ORD0057838,14-05-2023,17-05-2023,20-05-2023,Delivered,West,Y,N,CAR08
DLV0056189,ORD0057839,17-05-2023,20-05-2023,20-05-2023,Delivered,West,Y,N,CAR14
DLV0056190,ORD0057840,16-05-2023,19-05-2023,07-06-2023,Delivered,West,Y,N,CAR10
DLV0056191,ORD0057841,10-06-2023,13-06-2023,13-06-2023,Delivered,West,Y,N,CAR11
DLV0056192,ORD0057842,14-06-2023,17-06-2023,17-06-2023,Delivered,West,Y,N,CAR06
DLV0056193,ORD0057843,22-06-2023,25-06-2023,10-07-2023,Delivered,West,N,N,CAR12
DLV0056194,ORD0057844,02-07-2023,05-07-2023,05-07-2023,Delivered,West,Y,N,CAR11
DLV0056195,ORD0057845,19-08-2023,22-08-2023,21-08-2023,Delivered,West,Y,N,CAR10
DLV0056196,ORD0057846,12-09-2023,15-09-2023,14-09-2023,Delivered,West,Y,N,CAR07
DLV0056197,ORD0057847,10-09-2023,13-09-2023,14-09-2023,Delivered,West,Y,N,CAR15
DLV0056198,ORD0057848,14-09-2023,17-09-2023,22-09-2023,Delivered,West,Y,N,CAR08
DLV0056199,ORD0057849,25-09-2023,28-09-2023,27-09-2023,Delivered,West,Y,N,CAR05
DLV0056200,ORD0057850,28-10-2023,31-10-2023,30-10-2023,Delivered,West,Y,N,CAR12
DLV0056201,ORD0057851,04-11-2023,07-11-2023,06-11-2023,Delivered,West,Y,N,CAR06
DLV0056202,ORD0057852,18-11-2023,21-11-2023,21-11-2023,Delivered,West,Y,N,CAR12
DLV0056203,ORD0057853,23-11-2023,26-11-2023,05-12-2023,Delivered,West,Y,N,CAR03
DLV0056204,ORD0057854,09-12-2023,12-12-2023,12-12-2023,Delivered,West,Y,N,CAR10
DLV0056205,ORD0057855,21-12-2023,24-12-2023,24-12-2023,Delivered,West,Y,Y,CAR05
DLV0056206,ORD0057856,16-01-2024,19-01-2024,20-02-2024,Delivered,West,Y,N,CAR05
DLV0056207,ORD0057857,28-01-2024,31-01-2024,30-01-2024,Delivered,West,Y,N,CAR03
DLV0056208,ORD0057858,30-01-2024,02-02-2024,31-01-2024,Delivered,West,Y,N,CAR09
DLV0056209,ORD0057859,01-03-2024,04-03-2024,04-03-2024,Delivered,West,Y,N,CAR03
DLV0056210,ORD0057860,04-03-2024,07-03-2024,07-03-2024,Delivered,West,N,N,CAR11
DLV0056211,ORD0057861,19-03-2024,22-03-2024,24-03-2024,Delivered,West,Y,N,CAR15
DLV0056212,ORD0057862,07-04-2024,10-04-2024,10-04-2024,Delivered,West,Y,N,CAR02
DLV0056213,ORD0057863,10-04-2024,13-04-2024,13-04-2024,Delivered,West,Y,N,CAR10
DLV0056214,ORD0057865,02-06-2024,05-06-2024,05-06-2024,Delivered,West,Y,N,CAR11
DLV0056215,ORD0057866,02-06-2024,05-06-2024,05-06-2024,Delivered,West,Y,N,CAR03
DLV0056216,ORD0057867,04-06-2024,07-06-2024,17-06-2024,Delivered,West,Y,N,CAR11
DLV0056217,ORD0057868,28-06-2024,01-07-2024,30-06-2024,Delivered,West,Y,N,CAR12
DLV0056218,ORD0057869,27-07-2024,30-07-2024,11-08-2024,Delivered,West,Y,N,CAR03
DLV0056219,ORD0057870,16-08-2024,19-08-2024,21-08-2024,Delivered,West,Y,N,CAR15
DLV0056220,ORD0057871,06-09-2024,09-09-2024,08-09-2024,Delivered,West,Y,N,CAR15
DLV0056221,ORD0057872,19-09-2024,22-09-2024,22-09-2024,Delivered,West,Y,N,CAR02
DLV0056222,ORD0057873,25-09-2024,28-09-2024,27-09-2024,Delivered,West,Y,N,CAR14
DLV0056223,ORD0057874,07-10-2024,10-10-2024,14-10-2024,Delivered,West,Y,N,CAR04
DLV0056224,ORD0057875,13-10-2024,16-10-2024,15-10-2024,Delivered,West,Y,N,CAR03
DLV0056225,ORD0057876,01-01-2025,04-01-2025,06-01-2025,Delivered,West,Y,N,CAR10
DLV0056226,ORD0057877,30-12-2024,02-01-2025,,In Transit,West,Y,N,CAR13
DLV0056227,ORD0057878,11-02-2023,14-02-2023,14-02-2023,Delivered,West,Y,N,CAR01
DLV0056228,ORD0057879,12-02-2023,15-02-2023,14-02-2023,Delivered,West,Y,N,CAR15
DLV0056229,ORD0057880,03-05-2023,06-05-2023,06-05-2023,Delivered,West,Y,N,CAR04
DLV0056230,ORD0057881,10-05-2023,13-05-2023,12-05-2023,Delivered,West,Y,N,CAR10
DLV0056231,ORD0057882,02-06-2023,05-06-2023,04-06-2023,Delivered,West,Y,N,CAR13
DLV0056232,ORD0057884,10-11-2023,,11-11-2023,Delivered,West,Y,N,CAR09
DLV0056233,ORD0057885,07-06-2024,10-06-2024,10-06-2024,Delivered,West,Y,N,CAR10
DLV0056234,ORD0057886,24-07-2024,27-07-2024,27-07-2024,Delivered,West,Y,N,CAR13
DLV0056235,ORD0057887,26-07-2024,29-07-2024,14-08-2024,Delivered,West,Y,N,CAR13
DLV0056236,ORD0057888,07-08-2024,10-08-2024,09-08-2024,Delivered,West,Y,N,CAR03
DLV0056237,ORD0057889,07-11-2024,10-11-2024,15-11-2024,Delivered,West,N,N,CAR04
DLV0056238,ORD0057890,07-12-2024,10-12-2024,08-12-2024,Delivered,West,Y,N,CAR10
DLV0056239,ORD0057891,26-12-2024,29-12-2024,29-12-2024,Delivered,West,Y,N,CAR09
DLV0056240,ORD0057892,01-01-2025,04-01-2025,04-01-2025,Delivered,West,Y,N,CAR11
DLV0056241,ORD0057893,03-02-2023,07-02-2023,06-02-2023,Delivered,South,Y,N,CAR06
DLV0056242,ORD0057894,08-03-2023,12-03-2023,16-03-2023,Delivered,South,Y,N,CAR13
DLV0056243,ORD0057895,18-03-2023,22-03-2023,07-04-2023,Delivered,South,Y,N,CAR12
DLV0056244,ORD0057896,24-03-2023,28-03-2023,29-03-2023,Delivered,South,Y,N,CAR11
DLV0056245,ORD0057897,25-03-2023,29-03-2023,28-03-2023,Delivered,South,N,N,CAR11
DLV0056246,ORD0057898,08-04-2023,12-04-2023,11-04-2023,Delivered,South,Y,N,CAR09
DLV0056247,ORD0057899,09-04-2023,13-04-2023,13-04-2023,Delivered,South,Y,N,CAR05
DLV0056248,ORD0057900,09-05-2023,13-05-2023,12-05-2023,Delivered,South,Y,N,CAR07
DLV0056249,ORD0057901,19-07-2023,23-07-2023,23-07-2023,Delivered,South,Y,N,CAR12
DLV0056250,ORD0057902,19-08-2023,23-08-2023,21-08-2023,Delivered,South,Y,N,CAR10
DLV0056251,ORD0057903,25-08-2023,29-08-2023,28-08-2023,Delivered,South,Y,N,CAR09
DLV0056252,ORD0057904,16-09-2023,20-09-2023,26-09-2023,Delivered,South,Y,N,CAR10
DLV0056253,ORD0057905,08-10-2023,12-10-2023,10-10-2023,Delivered,South,Y,N,CAR06
DLV0056254,ORD0057906,27-11-2023,01-12-2023,14-12-2023,Delivered,South,Y,N,CAR01
DLV0056255,ORD0057907,10-12-2023,14-12-2023,23-12-2023,Delivered,South,Y,N,CAR11
DLV0056256,ORD0057908,12-12-2023,16-12-2023,16-12-2023,Delivered,South,Y,N,CAR05
DLV0056257,ORD0057909,08-01-2024,12-01-2024,28-01-2024,Delivered,South,Y,N,CAR12
DLV0056258,ORD0057910,29-02-2024,04-03-2024,04-03-2024,Delivered,South,Y,N,CAR03
DLV0056259,ORD0057911,12-03-2024,16-03-2024,16-03-2024,Delivered,South,Y,N,CAR01
DLV0056260,ORD0057912,14-03-2024,18-03-2024,18-03-2024,Delivered,South,Y,N,CAR07
DLV0056261,ORD0057913,07-05-2024,11-05-2024,11-05-2024,Delivered,South,Y,N,CAR07
DLV0056262,ORD0057914,19-05-2024,23-05-2024,24-05-2024,Delivered,South,Y,N,CAR11
DLV0056263,ORD0057915,10-06-2024,14-06-2024,25-06-2024,Delivered,South,Y,N,CAR06
DLV0056264,ORD0057916,10-07-2024,14-07-2024,13-07-2024,Delivered,South,Y,N,CAR08
DLV0056265,ORD0057917,17-07-2024,21-07-2024,21-07-2024,Delivered,South,Y,N,CAR09
DLV0056266,ORD0057918,23-07-2024,27-07-2024,26-07-2024,Delivered,South,Y,N,CAR06
DLV0056267,ORD0057919,24-07-2024,28-07-2024,28-07-2024,Delivered,South,Y,N,CAR09
DLV0056268,ORD0057920,14-08-2024,18-08-2024,17-08-2024,Delivered,South,Y,N,CAR01
DLV0056269,ORD0057921,01-09-2024,05-09-2024,07-09-2024,Delivered,South,Y,N,CAR12
DLV0056270,ORD0057922,14-09-2024,18-09-2024,18-09-2024,Delivered,South,Y,N,CAR15
DLV0056271,ORD0057923,21-09-2024,25-09-2024,26-09-2024,Delivered,South,Y,N,CAR09
DLV0056272,ORD0057924,06-10-2024,10-10-2024,09-10-2024,Delivered,South,Y,N,CAR01
DLV0056273,ORD0057925,15-10-2024,19-10-2024,03-11-2024,Delivered,South,Y,N,CAR03
DLV0056274,ORD0057926,31-10-2024,04-11-2024,06-11-2024,Delivered,South,Y,N,CAR02
DLV0056275,ORD0057927,16-11-2024,20-11-2024,29-11-2024,Delivered,South,Y,N,CAR06
DLV0056276,ORD0057928,18-11-2024,22-11-2024,22-11-2024,Delivered,South,Y,N,CAR10
DLV0056277,ORD0057929,07-01-2023,10-01-2023,09-01-2023,Delivered,West,Y,N,CAR14
DLV0056278,ORD0057930,13-01-2023,16-01-2023,21-01-2023,Delivered,West,Y,N,CAR10
DLV0056279,ORD0057931,03-03-2023,06-03-2023,06-03-2023,Delivered,West,Y,N,CAR02
